,단어명,빈도수
914,국토부,2
915,소싱,2
916,생활,2
917,성명,2
918,나은,2
919,발전,2
920,완화,2
921,이해,2
922,배제,2
923,비용,2
924,하야,2
925,갱신,2
926,새만금,2
927,에너지,2
928,디스크,2
929,프리랜서,2
930,규정,2
931,노가다,2
932,고객,2
933,충남,2
934,역행,2
935,배치,2
936,최소한,2
937,탐정,2
938,주시,2
939,졸업,2
940,간호조무사,2
941,경남,2
942,어찌,2
943,미용,2
944,제재,2
945,특정,2
946,여부,2
947,본질,2
948,소송,2
949,사학,2
950,누가,2
951,위기,2
952,매각,2
953,시청,2
954,관공서,2
955,이야기,2
956,졸업생,2
957,폭등,2
958,태극기,2
959,아동학대,2
960,일삼,2
961,카지노,2
962,묵적,2
963,주식,2
964,연차,2
965,잠재,2
966,사죄,2
967,액체,2
968,고용부,2
969,다산,2
970,비교,2
971,무분별,2
972,유입,2
973,면허,2
974,지난,2
975,부문,2
976,패러다임,2
977,법령,2
978,관계,2
979,광장,2
980,걸음,2
981,이건,2
982,면접,2
983,의지,2
984,장기,2
985,예상,2
986,실습,2
987,불구,2
988,잠식,2
989,자본,2
990,하나,2
991,원조,2
992,아시,2
993,증시,2
994,착취,2
995,사내,2
996,구속,2
997,과연,2
998,강제,2
999,역차별,2
1000,패키지,2
1001,취준,2
1002,정기,2
1003,발본색원,2
1004,구제,2
1005,피맺힌,2
1006,절규,2
1007,횡횡,2
1008,백전,2
1009,봉건,2
1010,피끐는,2
1011,사법부,2
1012,언급,2
1013,명명,2
1014,차후,2
1015,각계,2
1016,각층,2
1017,논의,2
1018,자신,2
1019,년봉,2
1020,겸임,2
1021,십만원,2
1022,박원순,2
1023,각하,2
1024,민생,2
1025,분리,2
1026,무직,2
1027,건물,2
1028,교육사,2
1029,보안,2
1030,대안,2
1031,점수,2
1032,유효,2
1033,관리자,2
1034,뿌리,2
1035,의문,2
1036,예측,2
1037,가능성,2
1038,인턴,2
1039,쇼크,2
1040,상사,2
1041,승계,2
1042,입시,2
1043,폐업,2
1044,사하라,2
1045,스킨푸드,2
1046,김군,2
1047,대국민,2
1048,강도,2
1049,강의,2
1050,민주당,2
1051,명의,2
1052,법률,2
1053,아울렛,2
1054,노동계,2
1055,백종원,1
1056,골목,1
1057,식당,1
1058,만족,1
1059,교육청,1
1060,식약처,1
1061,급식,1
1062,행정지도,1
1063,똑바로,1
1064,척페,1
1065,권성동,1
1066,동렬,1
1067,구두,1
1068,청탁,1
1069,중용,1
1070,약자,1
1071,이세,1
1072,생계,1
1073,약초,1
1074,마무리,1
1075,한노총,1
1076,등록,1
1077,동일,1
1078,방과,1
1079,어린이,1
1080,가칭,1
1081,시점,1
1082,지연,1
1083,신선,1
1084,항공우주,1
1085,해임,1
1086,고등학생,1
1087,라이,1
1088,손실,1
1089,공적,1
1090,무자격,1
1091,작가,1
1092,작품,1
1093,과감,1
1094,바람,1
1095,실학,1
1096,일괄,1
1097,군산,1
1098,편입,1
1099,정상,1
1100,듀티,1
1101,무표,1
1102,유야무야,1
1103,접속,1
1104,방향,1
1105,법좀,1
1106,상한선,1
1107,할당,1
1108,여경,1
1109,하나로,1
1110,개발자,1
1111,국토교통부,1
1112,사과,1
1113,겨울,1
1114,부흥,1
1115,경주시,1
1116,유전,1
1117,무죄,1
1118,걸레,1
1119,판검사,1
1120,업적,1
1121,보존,1
1122,증명,1
1123,도덕성,1
1124,치유,1
1125,치명,1
1126,운동선수,1
1127,출신,1
1128,맙시,1
1129,마시기,1
1130,심사,1
1131,트럭,1
1132,장님,1
1133,재건축,1
1134,시공,1
1135,죽겠네,1
1136,등록증,1
1137,보험료,1
1138,별개,1
1139,야기,1
1140,수험,1
1141,댓글,1
1142,원주,1
1143,대학평가,1
1144,부여,1
1145,사립대,1
1146,육안,1
1147,출고,1
1148,쌍용차,1
1149,공제조합,1
1150,상지,1
1151,영서,1
1152,비정,1
1153,트랙,1
1154,전임,1
1155,건광,1
1156,주형,1
1157,이용섭,1
1158,탄핵잩,1
1159,자고,1
1160,서기,1
1161,도우미,1
1162,적금,1
1163,담배,1
1164,전자담배,1
1165,식이,1
1166,국가부도,1
1167,무료,1
1168,싸구려,1
1169,효력,1
1170,거래소,1
1171,개장,1
1172,수면,1
1173,사이,1
1174,가장이,1
1175,김연,1
1176,바보,1
1177,선동,1
1178,가인,1
1179,유은혜,1
1180,비법,1
1181,카페,1
1182,지기,1
1183,유통,1
1184,코레일유통,1
1185,이사,1
1186,선임,1
1187,상실,1
1188,무효,1
1189,교환,1
1190,체불비,1
1191,삼림,1
1192,갈비,1
1193,소개,1
1194,개탄,1
1195,출근,1
1196,일당,1
1197,예비,1
1198,박봉,1
1199,코퍼레이션,1
1200,여성부,1
1201,체워,1
1202,토목,1
1203,미술,1
1204,서명,1
1205,가제,1
1206,토요일,1
1207,유급,1
