,Title,Date,count
363,SBS 그것이 알고 싶다 분노 폭발입니다. 라오스를 절딴낸 SK건설을 박살 내주세요!,18.11.10,24명
364,제발 DMZ철수하지 마세요...,18.11.10,42명
365,일본과 국교 단절 (국민여러분 힘을 모아야 합니다.),18.11.10,18명
366,한국국민 여러분도와주세요,18.11.10,5명
367,여호와 증인,18.11.10,9명
368,조명균..비밀예산 4172억원 누구줄려고 안밝히는지....,18.11.10,17명
369,조명균...남북경협 작년보다 2배 늘어난 부풀린 비공개예산 왜 못 밝히는가....,18.11.10,19명
370,방탄이 대단하긴하지만 그래도 방송하나 취소됐을뿐인데,18.11.10,1명
371,부하 여군장교 강간했는데 무죄,18.11.10,105명
372,중국 비핵화 해주세요.,18.11.10,23명
373,kfx사업 재검토 하라,18.11.10,0명
374,휴전선일대의 무장 해제를 철회하여 주세요,18.11.10,9명
375,안보>정치>경제>인권,18.11.10,7명
376,GP 화기 국군철수ᆞᆞ 북한핵은?,18.11.10,11명
377,국민을 생각해주시지요,18.11.10,8명
378,난민 인정 및 수용 금지,18.11.10,21명
379,우리나라의 넘치는 쌀을 기부합시다,18.11.10,4명
380,양심적 병역거부. 합헌에대하여,18.11.10,12명
381,북한지역 개머리포 열려있던포구1개 폐쇄하였나요??,18.11.10,6명
382,방탄소년단 지민이 입었던 옷을 전국민이 입기를 청원합니다,18.11.10,18명
383,양심적병역기피자에대한생ㅁ반제활용방안,18.11.10,0명
384,"이 아픔, 이 답답함을 어떻게 풀어야 할까요?",18.11.10,2명
385,육군사관학교를 지방으로 이전하여 주세요,18.11.10,5명
386,남북군사합의실행 그만 멈추세요!,18.11.10,8명
387,"""한국 민주주의의 위기/국제 심포지움"" 이란 영상이 돌고 있습니다.",18.11.10,0명
388,대북협력기금이 문재인 너의 쌈짓돈이냐??,18.11.10,8명
389,문 대통령은 왜 북한의 의도를 왜모르는가??,18.11.10,14명
390,문재인대통령님,18.11.10,8명
391,미세먼지. 정말 사람이 죽어나가야 그때 중국에 항의할 겁니까?,18.11.10,45명
392,DMZ내의 GP 및 병력 철수와 북한의 전시태세 훈련 및 전시예비식량 징수에 대한 정부의 공식 입장 표명을 요청합니다.,18.11.10,213명
393,일본이 전범국임을 명확히 해주세요,18.11.10,3명
394,대한민국과 일본의 발전적인 미래를 위한 방법,18.11.10,4명
395,생후 한달도 안된 우리 아기 BCG 경피주사 맞은 아이엄마 입니다.,18.11.10,28명
396,니네 국립묘지 좀 한번씩 가봐라.,18.11.10,1명
397,비서관 (청. 안보분야??)와 기강해이,18.11.10,1명
398,아예 북으로 보내라,18.11.10,11명
399,대한민국,18.11.10,3명
400,4.3에대한 청원,18.11.09,0명
401,선교단체주사해주세요,18.11.09,2명
402,선교단체 조사해주세요,18.11.09,5명
403,간첩망 발표 및 사형집행,18.11.09,4명
404,양심적 병역기부?  국가적 국민의무 앞에 양심의 기준점은 어디인가?,18.11.09,11명
405,정말 예먼 이쟙트 가짜난민.불법 입국자들 추방시켜주십시오,18.11.09,23명
406,문재인 대통령님께..,18.11.09,5명
407,부하 여군을 강간하고 임신시킨 간부[청울림TV],18.11.09,86명
408,신성한 국방의무는 공정하게,18.11.09,19명
409,예비군훈련&민방위훈련 폐지,18.11.09,1명
410,항공모함 건조하거나 사요,18.11.09,3명
411,[치졸한 일본]방탄소년단의 일본전면 활동중단을 요구합니다!,18.11.09,8명
412,국민여러분..이나라를 살립시다..보고만 있을겁니까??,18.11.09,20명
413,양심적 병역 거부 인정 판례와 앞으로 계획에 대해 상세하게 공개 해주세요.,18.11.09,8명
414,북한은 핵과 미사일 기술을 해외 이전하라~~^^,18.11.09,2명
415,문재인의 어머니는 북한사람이다.,18.11.09,4명
416,백두칭송위원회  사악한 행동을  강력 처벌하라,18.11.09,35명
417,국군장병 모두에게 황사마스크 지급,18.11.09,4명
418,대북지원은 완전한 북핵 폐기 이후에 해도 늦지 않다.,18.11.09,26명
419,탈북자들을 청치적으로 이용하지 말라~~~~~~~~~~^^^^,18.11.09,6명
420,북한은 절대 비핵화 안한다ㆍ김정은은 비핵화해도 죽을것이고 비핵화 안해도 죽음 뿐이다,18.11.09,19명
421,신은미 간첩은갑자기왜니오냐?,18.11.09,14명
422,이란 유학생들 계좌 동결 문제 좀 해결해주었으면 좋겠습니다,18.11.09,13명
423,이게나라냐?  내란범을 기소중지라니?,18.11.09,4명
424,또다시 틀어져버린 북미 회담..,18.11.09,3명
425,김정은 위원장의 서울 답방을 환영하며...,18.11.09,8명
426,탈북한  강명도  교수와  그  가족을  보호해주세요.,18.11.09,18명
427,군대에서 눈 안치우게 해주세요,18.11.09,2명
428,"구타가혹행위, 갑질 파렴치갑질징계자의 군무원임용제한 및 임용자는 파면해야합니다.",18.11.09,16명
429,미세먼지가 원인이 중국이라는데 확실히 항의 좀 해주세요.,18.11.09,17명
430,남북이 손잡으면 통일이 되겠죠..그게 나라죠!,18.11.09,0명
431,대체복무제도 근무년수 더 늘려 주세요!3년으로 해주세요.,18.11.09,8명
432,탈북자 태영호.박상학을  체포하려 하는 단체를 구속 수사하라,18.11.09,25명
433,사회복무요원 적체현상을 해결하세요.,18.11.09,6명
434,이란 국비 유학생 은행 계좌 동결 해제,18.11.09,20명
435,나뭇가지에서 손 놓기,18.11.09,2명
436,방탄소년단 평양공원,18.11.09,1명
437,4차산업혁명 전문적인 대학교 설립을 원합니다.,18.11.09,1명
438,나라의 안보는 산으로 가고 있습니다 백두칭송위원회의 만행은 명배관 국가보안법 위반으로 처벌 해야합니다,18.11.09,28명
439,베트남 민간인학살 정식으로 사과합시다,18.11.09,3명
440,다음 부류의 사람들 중 한반도가 통일이 안되면 너무 좋아할 사람들을 고르시오.,18.11.09,4명
441,죄송한데요. 반월상 연골 절제술이 그렇게 위험한 수술인가요..?,18.11.09,0명
442,남북 비대칭 전력을 고려하지 않은 군사 합의 무효 청원...,18.11.09,15명
443,김미화씨를 국방부장관으로 추천합니다,18.11.09,18명
444,일본의 독도 영유권 주장이 억측인 이유!!,18.11.09,5명
445,대한민국정부는 중국한테 찍소리도못하고 미국한테 전시작전 빼앗기고 왜 국민들탓만하나요?,18.11.08,7명
446,바람이 불어오는 중입니다.,18.11.08,2명
447,일본 배상 거부 규탄,18.11.08,4명
448,북한 주민전시태세 훈련 강행,18.11.08,24명
449,대통령님 서울 한복판에서 김정은을 찬양하는건 아니지 않나요?,18.11.08,49명
450,북한의 통일을 위한 한발짝,18.11.08,2명
451,간도 연해주는 조선후기에도 우리땅이었다.,18.11.08,3명
452,북한의 식량문제 해결책은 연해주에 있습니다.,18.11.08,1명
453,모병제화 - 인도네시아 군인 협조 인력 파견 위탁,18.11.08,1명
454,공익 근무 요원의 근무기관과 배당인원을 늘려 주십시요,18.11.08,3명
455,"통일, 국민들의 의견도 들어봐라.",18.11.08,25명
456,전상수당 월 2만3천원 주는 대한민국,18.11.08,4명
457,왜 참전명예수당을 주지 않습니까?,18.11.08,4명
458,북핵관련 더이상 진행하지 마십시요..문정부 믿음이 안가요,18.11.08,20명
459,조현천 전ㆍ기무사령관 연금지급 중지하라,18.11.08,28명
460,백두칭송위원회  다 북한으로 보내세요,18.11.08,38명
461,북한의 목표는?,18.11.08,5명
462,경재아마추어/부동산아마추어/일자리아마추어/북핵아마추어,18.11.08,8명
463,수능 시험 예상 문제 - 다음 부류의 사람들 중 한반도가 통일이 안되면 너무 좋아할 사람들을 고르시오.,18.11.08,3명
464,(종교적 병역거부) 국군 해체 기도 대법관 탄핵,18.11.08,13명
465,직업군인 정년,18.11.08,4명
466,철없는 국회의원들 냉면 목구멍  첼린지 놀고들 있구만,18.11.08,5명
467,유엔본부를 판문점에 유치하여 평화를 보장받자.,18.11.08,1명
468,서울시내 한복판에서 김정은 찬양,18.11.08,35명
469,사회복무요원 복무적체 현상 빨리 해결하세요.,18.11.08,4명
470,일본을 제재합시다,18.11.08,6명
471,카풀앱반대,18.11.08,28명
472,대한민국 군인에게 국가대표급 지원을 보장하라,18.11.08,4명
473,종전은 이미 했으니 북한 핵포기에 전념 하시죠? 문 대통령님?,18.11.08,17명
474,잘 성장 발전시킨 대한민국 한순간에 말아먹지 말아야.,18.11.08,13명
475,"지방,규제지역 외 부동산침체 책임져라",18.11.08,5명
476,유해한 전자파를 인체에 쏴서 마루타 시키는 행위를 하지 마십시오!,18.11.08,3명
477,사회복무요원,18.11.08,1명
478,국민합의없는 종전선언 반대합니다,18.11.08,20명
479,국민을 얼마나 우습게 알았으면 조현천 어디있는지 모른다  못 잡는다 할까  현 정부가 조현천 체포조사 안하면 저들에게 되치기 당할 것이다.,18.11.08,5명
480,여성징병제,18.11.08,7명
481,국군 무장해제 방위산업 방치 누구를 위함인가.,18.11.08,12명
482,미국의 이란제재 관련 담당자님께,18.11.08,0명
483,한국 경제도 미국 일본처럼 좀 살려보세요,18.11.08,9명
484,강제징용 관련 직무 외교부 직원을 파면해 주십시요,18.11.08,8명
485,김정은 남한답방 즉시 체포처단해야되나...,18.11.08,14명
486,@국민시민당(가칭)창당준비,18.11.08,4명
487,6.25남침 400만명 인명피해 원흉 남한답방 즉시 처단옳다.,18.11.08,16명
488,양심적 병역 거부의 대체 복무를 이렇게 제안 합니다.,18.11.08,16명
489,법무부 인도 단체 비자가  왜헛소리냐면,18.11.08,5명
490,대한민군 군 개편애야 군게편은 구테타 방지 외국침략방지한다  국가 안보 튼튼히하자,18.11.08,1명
491,왜 참전명예수당을 주지 않습니까?,18.11.08,3명
492,동서로 나누는게 어떨까요,18.11.08,1명
493,손흥민 싫더이,18.11.08,1명
494,참전명예수당  최소한 병장월급만큼은 챙겨드려야 합니다.,18.11.08,1명
495,전상수당 월 2만3천원 주는 대한민국,18.11.08,4명
496,미.북괴 회담은 실패로 ?,18.11.08,4명
497,북한의 전시태세 준비,18.11.08,18명
498,병역거부자 추방시켜라,18.11.08,16명
499,양심적 병역거부라는용어를 바꿔주세요,18.11.08,11명
500,태영호 자서전,18.11.08,15명
501,중국 외교 완수하는 방법,18.11.08,0명
502,정상적인 나라나 대화가 통합니다,18.11.08,10명
503,국회는 대체복무 늘려라,18.11.08,0명
504,여적죄 또는 역적죄가 뭔가요???,18.11.08,4명
505,군대 군장성 군간부 모두 줄여주세요,18.11.08,6명
506,"""양심적병역거부"" 우리는 비양심적병역의무자인가? 국가운영자는 정답을 내놔야",18.11.08,10명
507,국군 포로는 어떻게 되는건가요? 영원히 람보가 되는건가요?,18.11.08,7명
508,감사합니다.. 문재인대통령님,18.11.08,6명
509,"(종교적병역거부)국군,국가 해체기도 대법관 탄핵",18.11.07,16명
510,북한 전민 무장화 전시태세 훈련 재조사,18.11.07,17명
511,미국의회에서 김정은 문재인 연설이 필요합니다,18.11.07,0명
512,"“양심적병역거부”, 정부는 정답을 내놔야!…의승병·사명대사는 파계승인가?",18.11.07,18명
513,중국발 미세먼지 따지지도 못하는 무능한 정부..정신차리세요!!,18.11.07,72명
514,중국발 미세먼지 중국에게 따져주세요,18.11.07,21명
515,전상수당 월 2만3천원 주는 대한민국,18.11.07,9명
516,왜 참전명예수당을 주지 않습니까?,18.11.07,8명
517,전북임실에에 주둔한는 육군보병35사단장의갑질 도가넘는다 이런사단장 해임하라,18.11.07,8명
518,북한  찬양하고 반미운동 하는자들 북한에 살게 하던지 북한으로 추방하는 밥을 제정하여  주세요ㆍ,18.11.07,25명
519,안일한 국방의식을 가진장관및방사청장경질을요구함,18.11.07,6명
520,대통령님 참전유공자 보상이 30만원이라니 세계적 조롱거리 아닙니까?,18.11.07,9명
521,이미 종전 했다는데 종전 선언 왜 하는거죠?,18.11.07,7명
522,북괴와 전쟁을 해야합니다!,18.11.07,14명
523,국제사법제판소로가면 우리가 유리합니다.,18.11.07,1명
524,재인이 아내 김정숙씨는 인도 왜간거에요?,18.11.07,23명
525,역사를 되풀이하게 두지 마십시요!,18.11.07,10명
526,일부 보수 언론사에서 6.25전쟁이 이미 종전되었다고 이야기하는데 종전된 거 맞나요?,18.11.07,2명
527,양심적 병역거부자라는 용어를   '종교적 병역거부자' 등등 해당사안에 맞는 용어로 바꾸어야 합니다.,18.11.07,26명
528,대체복무 대한민국 국민 누구나 할수 있게 해주세요.,18.11.07,8명
529,양심적병역거부 대체복무안 관련 국민투표 건의,18.11.07,10명
530,9월정상회담의 목적은 북미회담,18.11.07,1명
531,이제 월남전투수당을 참전용사들에게 돌려주세요.,18.11.07,3명
532,종교적양심병역기피가 아닌 종교적신념에의한병역거부로 바꿔주세요,18.11.07,11명
533,종교적(양심적)병역거부자  대체복무안 전면적으로 검토를 다시해라,18.11.07,8명
534,리비아 억류자 주장식씨 조속석방 요청,18.11.07,273명
535,"북한하고 이야기만 하면 친북주의자, 빨갱이 이런 글 그만 올려요.",18.11.07,3명
536,북한에 퍼주기식  예산 전부 삭감하라,18.11.07,66명
537,미세먼지 해법,18.11.07,1명
538,북한얘기좀 그만하시죠,18.11.07,40명
539,내란음모에대해 별도수사하라,18.11.07,11명
540,문대통령님의 임기를 10년으로 늘려야합니다,18.11.07,16명
541,짱께들한테 미세먼지 피해보상받읍시다,18.11.07,7명
542,문재인대통령임기끝,18.11.07,124명
543,북괴와 전쟁을 해야합니다!,18.11.07,4명
544,기무사 요원  전원 처벌 하라,18.11.07,0명
545,친북세력을 제거해야 합니다!,18.11.07,19명
546,대통령님 참전유공자 보상이 30만원이라니 세계적 조롱거리 아닙니까?,18.11.07,6명
547,징용과 위안부 문제를 국제사법재판소(ICJ)에 제소요청,18.11.07,3명
548,전상수당 월 2만3천원 주는 대한민국,18.11.07,3명
549,왜 참전명예수당을 주지 않습니까?,18.11.07,5명
550,노옥희 울산교육감을 당장 파면하라!,18.11.07,11명
551,반공 어린이 이승복군을 두번 죽이지 마라.,18.11.07,13명
552,판문점 개별 방문 개선,18.11.07,1명
553,일본수교,18.11.07,0명
554,(종교적 병역거부) 헌법 위반 국가 해체 기도 대법관 탄핵,18.11.07,21명
555,군인도 대한민국 국민임을 기억해주시기 바랍니다.,18.11.07,18명
556,518때 황장엽 리선권한테 광주 왔었는지 물어봅시다,18.11.07,4명
557,미세먼지보복,18.11.07,12명
558,국제결혼의 실태,18.11.07,1명
559,"남북교류, 통일에 대한 분분한 의견 순차적으로 모으기",18.11.07,3명
560,숨 쉬게 해주세요 (중국발 미세먼지 대책의 외교적 방안마련),18.11.07,19명
561,북한의 전략 핵을 폐기한다해도...,18.11.06,9명
562,'양심적 병역거부 무죄 판결'을 철회해주세요.,18.11.06,25명
563,임종석 해임,18.11.06,37명
564,민방위제도 이젠그만 해도되지 않을까요?,18.11.06,3명
565,중국발 미세먼지에 대한 외교적 대책은 없는지요.,18.11.06,16명
566,'양심적 병역거부 무죄 판결'을 철회해주세요.,18.11.06,14명
567,국방부는 문재인.송영무를 체포하고 남북군사합의 역모를 조사하라.,18.11.06,42명
568,카풀반대를 절규합니다.,18.11.06,27명
569,북한이 계속 핵 무기 생산하는 증거가 나오는데 비핵화 의지 있는게 맞나요? 문재인 대통령님?,18.11.06,13명
570,정부는 밥이 목에 넘어가나?,18.11.06,14명
571,일제사 우리국민에게 했던 만행을 전세계에 널리 공개해주세요,18.11.06,2명
572,염치가 있으면 하야 하세요 문 재인씨,18.11.06,21명
573,국회의원,18.11.06,2명
574,그리고 선글라스에 대해서는 논란이 많은데,18.11.06,5명
575,민주당은 임종석도 감쌀까 ??,18.11.06,12명
576,(종교적 병역거부) 대법관 탄핵,18.11.06,28명
577,유엔 본부를 판문점에 유치하여 영구적 평화를 맞이하자.,18.11.06,2명
578,"임종석, 군사기밀 유출",18.11.06,27명
579,중국발 스모그 대책 좀 세워주세요,18.11.06,17명
580,미세먼지관련하여 너무 안일하신거 같습니다,18.11.06,53명
581,군대체복무를 노인요양을 위한 도움으로 대체 복무를 제안합니다.,18.11.06,4명
582,"대한민국의 군대 자체를 해산시키고, 국방 예산을 기술 발전과 경제 성장에 사용합시다!",18.11.06,4명
583,더 이상의 난민수용을 반대합니다.,18.11.06,38명
584,양심적 병역거부자의 대체복무에 대한 정책의 원칙을 제안합니다,18.11.06,15명
585,"중국발 미세먼지, 국민들 다 죽일겁니까?",18.11.06,47명
586,임종석 국가기밀 정보유출 해임시켜라,18.11.06,21명
587,병역의무복무 기간중 본의 아니게 당한 불명예제대 사면해주세요!,18.11.06,2명
588,장무환 국군포로 전화받은 한국대사관직원 (대사관녀),18.11.06,1명
589,"임종석, 군사기밀 유출에 청와대는 임종석을 해임하고 고발조치 하세요",18.11.06,17명
590,"남,북 ""평화협정"" 은 대통령님과 임실장 및 현정부 요원만이  할수 있습니다",18.11.06,3명
591,군사기밀유출 vs 예산정보유출,18.11.06,6명
592,일본 외교 관계 - 강제징용 배상판결,18.11.06,5명
593,국민 공통사가 미세먼지인데,18.11.06,14명
594,기싸움 해보지도 않고 이미 문대통령은 북한에졌다. 저자세 일관하다 물러설수도 없을지경까지,18.11.06,8명
595,양심적 병역거부,18.11.06,20명
596,문대통령은 뭐하는사람인가??,18.11.06,26명
597,취업난 시대에 동원 기간을 줄이거나 전부 동미참으로 해서 입사지원기회를 살릴 수 있게 해주시죠,18.11.06,0명
598,청와대의 리선권에 대한 입장...대변인..,18.11.06,6명
599,미세먼지 대책좀 마련하세요. 중국에 이야기좀 하세요.,18.11.06,18명
600,"불합리한 예비군,민방위 제도의 개선을 요구합니다.",18.11.06,6명
601,벚꽃을 대한민국 나라꽃(국화)으로,18.11.06,6명
602,정말 양심적 병역거부 지긋지긋 합니다.,18.11.06,23명
603,군대를 없애는게 답이다.  외국 군대에 용역을 주는게 현명한  대안이다,18.11.06,1명
604,(양심적병역거부) 양심이 국가운영원리가 되어서는 안된다.,18.11.06,15명
605,"육군35보병사단장을 해임하라,갑질도 도가 넘었다",18.11.06,9명
606,양심적 병역거부?논리가 어처구니 없네요.,18.11.06,21명
607,예비군 훈련 너무합니다.,18.11.06,7명
608,양심적 병역거부 다시 판결하십쇼,18.11.06,39명
609,양심적 병역 거부,18.11.06,10명
610,양심적 병역거부에 대해서,18.11.06,9명
611,군대 안가기위해 여호와증인 종교 믿고 나중에 나 몰라라~~,18.11.06,14명
612,일본과 외교단절을 청원합니다.,18.11.06,2명
613,송해선생님 북한 재령에서 전국노래자랑하게해주세요,18.11.05,6명
614,모든 젊은이들에게 양심의 자유로 국방의무 선택을 할 수 있도록 국방의 의무조항을 바꾸라,18.11.05,8명
615,병역에 양심이 왜 필요합니까? 진정한 양심이 뭔가요?,18.11.05,41명
616,대한민국 군대는 현 징병 폐지하고 모병으로 전환해라!!!!!!!,18.11.05,6명
617,의경 폐지 반대합니다.,18.11.05,6명
618,국방의 의무를 하지못하는 사회복무요원/면제자는 현역과군필자와 차별화를 강력히 요구합니다.,18.11.05,13명
619,매국노를 향한 ‘걸림돌’을 만들어주세요,18.11.05,2명
620,남북한 한강수로 관련 기사 관련하여..,18.11.05,6명
621,양심없는 의무거부자.,18.11.05,16명
622,'양심적 병역 거부'문구를 사용 못하게 해주세요.,18.11.05,37명
623,양심적 병역기피 용어를 바꿔주세요,18.11.05,15명
624,문재인 대통령님 이슬람종교인난민들 뽑는것 중동국가에게 꼬리 살랑인가요.,18.11.05,12명
625,병역거부(무죄)  취소시킵시다,18.11.05,23명
626,양심적 병역 거부자의 대체 복무에 대한 명확한 기준을 빨리 마련해야 한다고 생각 합니다.,18.11.05,13명
627,양심적병역거부 대체복무기간,18.11.05,3명
628,양심적 병역 거부자 모두 면제합시다.,18.11.05,1명
629,양심적병역거부에 대하여 청원합니다.,18.11.05,261명
630,종교적이고 비양심적인 병역기피자에 대한 처벌 강화!!,18.11.05,20명
631,6.25사과하고 서울오라고 하십시요,18.11.05,12명
632,"""양심적병역거부"" 용어 변경을 청원합니다.",18.11.05,6명
633,목구멍으로 냉면 사태도 무마시키기에 급급..평소 어떻게했는지 안봐도 뻔합니다,18.11.05,7명
634,문대통령 뿐만아니라 현 정권 민주당 청와대..정말 뻔뻔하고 치졸하기 짝이없다,18.11.05,24명
635,타각적 조절마비 굴점검사로 인한 공익을 무효화해주십시요.,18.11.05,5명
636,양심적 병역거부? 양심적 예비군 훈련 민방위훈련 거부도 만들어주십시오,18.11.05,15명
637,리선권 냉면면박 항의 해야 합니다,18.11.05,25명
638,"양심적 병역거부, 그들의 의지를 직접 통찰해야 합니다.",18.11.05,17명
639,양심적 병역거부란 명칭을 바꿔주세요.,18.11.05,25명
640,택극기 부대 내란선동 행위,18.11.05,15명
641,리선권에게 질책과 한마디 항의하는대신 감싸는건 안타깝네요..,18.11.05,19명
642,"양심적 병역거부를 처벌할 수 없다며 무죄 취지로 파기환송한 대법원, 진정한 양심을 대법원의 대법관이 어떻게 판단하나요.",18.11.05,20명
643,"北해안포 1개 여전히 포문 열려…軍 ""조치중""",18.11.05,7명
644,임 종석의 '선글라스 DMZ 시찰' 정말 문제다....,18.11.05,38명
645,임 종석의 '선글라스 DMZ 시찰' 정말 문제다....,18.11.05,17명
646,김해공군부대에서,18.11.05,0명
647,비양심적 병역기피자 대체복무를 허용하려면 최소 44개월은 되어야 한다.,18.11.05,32명
648,"@이집트800,예멘549명,난민,조선족추방하라:다문화실패입니다.유럽을 보고도 느끼지 못하나요",18.11.05,28명
649,육군 일병 운전병에게 어찌 이런 일이 있을수 있나,18.11.05,"12,627명"
650,초보자듦은 못하고 경력자들만 구하는 것 같아요~,18.11.05,1명
651,음악특기자 병역의의무 좋은 해결방법,18.11.05,1명
652,"靑 “리선권 발언, 文대통령 평양 환대 훼손할 정도 아니다”",18.11.05,34명
653,일본 방사능 관련 보상은 없나요??,18.11.05,3명
654,"여권정보 북한유출 위험 차단 등 악용방지를 위한, 가이드에게 여권 맡기기 금지 법률 제정 청원",18.11.05,5명
655,"임종석은 이선권에게 당장 사과를 요구하세요,",18.11.05,15명
656,한강하구 공동어로수역 반대 합니다,18.11.05,9명
657,한국정부가 원하는 외국인을 위한.한국어 한국말없애요,18.11.05,4명
658,핵포기없는 북한과  경협 추진 정부  청원,18.11.05,9명
659,김정은은 안 온다.,18.11.05,5명
660,군지원 법좀 개선해주세요,18.11.05,5명
661,"정신및신체조건미달,질병,상해로 인한 공인판정및면제판정자는 중증장애인으로 사회생활및 운전면허조차 박탈해주세요",18.11.05,4명
662,"여권정보 북한유출 위험 차단, 가이드에게 여권을 맡기는 것 금지 법률규정 제정 청원",18.11.05,3명
663,국가유공자 병역혜택,18.11.05,3명
664,우리 모두는 군대 가기 싫어합니다!,18.11.05,31명
665,저는 비 양심적이라서 병역의 의무를 다 하였습니다,18.11.05,30명
666,병역면제자 이낙연 임종석에 나라 망치고 있다.,18.11.05,16명
667,종교적이유의 병력면제를 막아주세요,18.11.05,26명
668,군입대를 앞둔 쳥년들 중에 여호와의 증인 신도 수가 폭발적으로 증가하지 않을까요?,18.11.05,40명
669,양심적 병역거부 여호와의 증인 무죄통과 말이 됩니까??,18.11.05,50명
670,군 의료의 숨은 적폐를 청산해 주십시오.,18.11.05,32명
671,비양심을 가진 군필자들 저희 목소리를 들려줍시다.,18.11.05,13명
672,미국 사랑합니다!,18.11.04,4명
673,"양심적 병역거부 합헌, 재고를 청원합니다",18.11.04,40명
674,언젠간 김정은/리선권이 대한민국 국민들에게 밥이 넘어가냐 협박할것,18.11.04,8명
675,양심적 병역거부 무죄 판결은 옳지 않다고 생각합니다,18.11.04,40명
676,대북정책에 답답한 면이 있는거같다,18.11.04,7명
677,양심적 병역거부 안내,18.11.04,10명
678,의무소방 폐지 청원 합니다.,18.11.04,4명
679,한국 정부는 한국인 강제징용을 중단해라,18.11.04,7명
680,여호와의 증인을 유승준처럼 영원히 추방을 건의합니다,18.11.04,19명
681,결혼비자 신청에 언어장벽을 낮게 해주세요.,18.11.04,3명
682,일제강점기에  강제로 끌려가 죽임당한자들 유해 발굴,18.11.04,4명
683,북한얘기 그만하십시요ᆞ문대통령,18.11.04,29명
684,양심적 병역거부자.,18.11.04,33명
685,사람들 신바람 안 나는 건 앞 정권 때나 똑같다.,18.11.04,9명
686,김정은 답방추진하는것...명분이 있나요??,18.11.04,8명
687,정부에서 북한 조국평화통일위원회에 공식 항의하길 바랍니다,18.11.04,19명
688,양심적 병역 거부자 처벌,18.11.04,91명
689,일본 강제징용 배상문제 대통령의 강력한 한방이 필요 합니다.,18.11.04,3명
690,공산주의는 사람을 죽이는 정치이다,18.11.04,8명
691,내년 군인 봉급 동결????,18.11.04,8명
692,군인에게 인권은 없습니까?,18.11.04,6명
693,양심적 군 복무 거부 대법원 무죄 판결 반대한다,18.11.04,52명
694,"공중보건의,군의관 39개월 너무길어요",18.11.04,4명
695,육군사관학교를 지방으로 이전하여 주세요,18.11.04,5명
696,북한 비핵화 임기 안에 해결하려는 성급한 정책 금지 청원,18.11.04,14명
697,병역거부자 무죄판결에 대하여,18.11.04,15명
698,양심적 병역거부,18.11.04,4명
699,NASA에 UFO 비밀문건 공개하도록 압박 해주세요.,18.11.04,2명
700,양심적 병역거부자들,18.11.04,9명
701,양심적 병역거부 관련 청원 올렸던 사람입니다.,18.11.04,11명
702,여성의 국방의 의무 수행 문제,18.11.04,9명
703,전범기업들에게 투자하는 국민연금공단 당장 중단시켜주십시요.,18.11.04,7명
704,양심 어쩌고 하는것들 북한으로 보내줬으면,18.11.04,11명
705,양심적병역거부자 36개월이 아닌 48개월이나 60개월로 늘려주세요,18.11.04,41명
706,양심적 병역거부에 대한 단체들의 대응,18.11.04,18명
707,국민MC 송해님 마지막소원,18.11.04,7명
708,징병제도를 용병제도로 바꿔라.,18.11.04,4명
709,병역 거부자들의 선거권을 박탈해주세요,18.11.04,23명
710,대체복무제를 36개월이상과 국방부에서 관리해야됩니다.,18.11.04,16명
711,"국민의 감성도 고려해주세요!""靑, 김정은 국회 연설 추진""",18.11.04,6명
712,중국의 불법조업 강하게 대응해주세요!!,18.11.04,8명
713,군필자로서 정부로서 소송을 제기 합시다.,18.11.04,20명
714,비굴한  저자세  남북관계 ........그것이적패다,18.11.04,15명
715,마음 편하게 숨쉬고 싶습니다,18.11.04,26명
716,남북군사합의서,18.11.04,16명
717,김정은의 국회연설은 제고해주세요,18.11.04,19명
718,남북군사합의서,18.11.04,8명
719,(종교적 병역거부) 헌법 위반 대법관들 탄핵 링크 (동의를 모아주세요.),18.11.04,25명
720,대법원의 양심적 병역 거부 무죄 판결은 옳지 않습니다.,18.11.04,44명
721,이젠 양심적병역거부 하려고 출석체크할판,18.11.04,10명
722,리선권에게 한 마디 못하면서 밥은 쳐먹는 정권은 물러가라~!,18.11.04,27명
723,대체복무,18.11.04,3명
724,리선권의 잇다른 농담 ?? 진담 ???,18.11.04,11명
725,리선권이한테 그만 좀 끌려 다녀요. 강한 자세로 협상 하세요.,18.11.04,11명
726,대림 영등포. 구로.가리봉.안산.수원 인천 정 왕동 환전소들 전부없애라,18.11.04,4명
727,불법외노자들에대하여,18.11.04,14명
728,제3차 남북정상회담의 '군사분야 합의서' 적극 지지 및 조기 이행  촉구,18.11.04,1명
729,거짓통계와 무능 그자체 문재인정권,18.11.04,25명
730,문재인씨의 국군해체,18.11.04,10명
731,종교적신념을 이유로 병역거부자의 공무원임명,18.11.04,14명
732,예비역. 현역 그리고 그들의 가족분들에게..,18.11.04,12명
733,양심적 병역거부? 기준은?,18.11.04,11명
734,조선족들한테 국적주고 군복무 시켜라,18.11.04,10명
735,남자 강제 군대징병은 위헌입니다. 힘을 모아 청원합시다.,18.11.04,19명
736,양심적 병역거부 문제 헌법재판소로 가서 결론 내려야 합니다.,18.11.04,36명
737,북한에게도 배상요구 정부가 해주세요,18.11.04,3명
738,북측인사 리선권님을 이해해주세요,18.11.04,5명
739,양심적 병역거부자 대체복무 업무 투표합시다,18.11.04,29명
740,노양심 병역거부 무죄면 6.25전쟁 참전하신분들은,18.11.04,26명
