,Title,Date,count
2631,장애인도 실비를 들을수 있게 해주세요!~,18.09.22,1명
2632,죄수자들에게도 인권부여를 하여주실것을 문재인대통령님께 강력히촉구합니다.,18.09.22,3명
2633,고영주(69) 전 방송문화진흥회 이사장을 풀어준 김경진판사 제정신인가?,18.09.22,7명
2634,"태풍 ) 유 초 중 휴교 , 고 직장인 근무?",18.09.22,30명
2635,여성가족부 만들었으면 남성가족부좀 만들어라 그리고 여성가족부 장관 하야시켜라,18.09.22,11명
2636,남재준장군님을 석방하라,18.09.22,205명
2637,생리대 무료로 지급해주세요,18.09.22,10명
2638,카톡방 문자메시지 전화 등의 1대1 대화중 심한욕설에 관한것,18.09.22,2명
2639,워마드 집단 폐지를 원합니다.,18.09.22,11명
2640,"범죄국가에대한죄목과 그에대한처벌, 피해보상에대하여",18.09.22,0명
2641,여성부,18.09.22,7명
2642,대한 민국 인권위 와인권단체는 해산시켜야한다,18.09.22,19명
2643,인터넷 악플 (모든 종류) 근절,18.09.22,2명
2644,강제 증인출석,18.09.22,0명
2645,동성애 결혼을 합법화 해주세요,18.09.21,24명
2646,대인고 휴교좀,18.09.21,19명
2647,"일간베스트 ""일베""를 없애주세요!",18.09.21,13명
2648,몰카에 관한 법을 재정비 해주세요,18.09.21,7명
2649,초중고학교 성교육을 확대 과목화 해야합니다,18.09.21,5명
2650,국,18.09.21,4명
2651,국정원 직원들의 여중생 성폭행사건에 대한 수사 및 엄벌을 청원합니다.,18.09.21,7명
2652,조두순출소반대,18.09.21,27명
2653,대구 자갈마당 폐쇄와더불어 전국에있는 성접대업소를 폐쇄하여주실것을 강력히촉구합니다.,18.09.21,7명
2654,허위 미투특별법을 만들어주세요.,18.09.21,12명
2655,김부선 시간끌지말고 떳떳하다면 조사받아라,18.09.21,2명
2656,데이트폭력 처벌을 강화해주세요,18.09.21,43명
2657,학생들에게 자유를 달라,18.09.21,13명
2658,상습폭행건으로 용산경찰서를 방문한 피해자에게 막말한 여경을 처벌해주세요,18.09.21,5명
2659,온나라을 시끄럽게하는 김부선이 tv에 그만나와라 지겹다,18.09.21,4명
2660,직장인 태풍 대체휴가 실시 청원합니다.,18.09.21,13명
2661,경찰들의 청문감사 제도를 없애고 국민들에게 그 권한을 위임하라,18.09.21,3명
2662,인종 차별에 관한 법률을 제정해 주세요.,18.09.21,11명
2663,현 문재인정부는 인권정부이다 적패청산 정부가 아니다 국민은 속고있다!,18.09.21,13명
2664,패미 집회 강제정지를 요청합니다,18.09.21,4명
2665,사람들의 외모비하도 한사람의 인격을 훼손하는 일이다,18.09.21,3명
2666,일자리 이면서 인권문제,18.09.21,1명
2667,폴리텍 대학은 휴교안하나요,18.09.21,5명
2668,위력에 의한 성폭력 사건의 입증책임을 전환시켜주세요,18.09.21,2명
2669,인천 퀴어축제 반대합니다,18.09.21,49명
2670,"환노위, 노동소위에서 정의당 이정미대표 배제  철회 하라",18.09.21,90명
2671,"대법원, 헌법재판소- 법관의 반을 여성으로",18.09.21,3명
2672,천안 ㅂ무중학교 교사 아동학대 사건 재조사 요구합니다.,18.09.21,3명
2673,백선하교수의 의사면허 박탈을 청원합니다.,18.09.21,3명
2674,박성철(한전KDN)사장은 차별정책을 폐지하라!,18.09.21,1명
2675,국방의 의무에 대한 역차별을 개선해 주시길 바랍니다.,18.09.21,10명
2676,억울한 할머니 좀 도와주십시오.,18.09.21,0명
2677,투기꾼들과 집값안정화대책 대안강구,18.09.21,11명
2678,개인정보 사진촬영해서 유포한 한강사업부 김갑묵기능직사원,18.09.21,1명
2679,저는 두 명의 강간 가해자들을 신고하지 않았습니다.,18.09.21,4명
2680,개인회생소급 전국 동일 적용 촉구_업무량증가될 것이기에 소급적용 불가_법원마다 잣대 다른 '개인회생 변제기간',18.09.21,23명
2681,정부는 재생산되는 악습인 존비어와 경직된 호칭 문화의 퇴치에 주도적으로 나서야 합니다.,18.09.21,1명
2682,사형제 그냥좀 냅둬주세요.,18.09.21,12명
2683,여고 미투,18.09.21,0명
2684,강북구 송천동 재개발 지역관련 너무 억울하여 청원하니 한을 풀어 주십시요,18.09.21,16명
2685,일주일이아닌 팔주일만들어 휴식보장,18.09.21,1명
2686,아동. 청소년기의 성폭력.성폭행사건에 대한 성범죄 공소시효의 유효기간 모두를 폐지하여 주십시요.,18.09.21,313명
2687,태풍 솔릭으로 인한 전국 휴교령을 부탁 청원합니다,18.09.21,5명
2688,여성가족부 폐지,18.09.21,43명
2689,여성대학교와 여자 가산점 폐지를 촉구합니다.,18.09.21,12명
2690,성범죄 처벌을 강화해주세요.,18.09.21,11명
2691,과천서울대공원토막살인범 변호사선임하지못하게 인권을 완벽하게 박탈해주세요,18.09.20,12명
2692,군가산점,18.09.20,10명
2693,펜토바르비탈 국내에서 복용 가능하게 해주십시요,18.09.20,0명
2694,군 위문공연 폐지 청원을 폐지해주세요.,18.09.20,10명
2695,인천 초등생 살인사건 재심 무효해주세요,18.09.20,33명
2696,다산 신도시 '택배 사건',18.09.20,4명
2697,조두순출소반대,18.09.20,22명
2698,"살인자, 성범죄자 사형시켜 주세요. 사형제도 폐지 안됐잖아요. 실행만 안하는 거잖아요.",18.09.20,28명
2699,김대중 대통령 노무현 대통령과 그 일가족들 처벌 및 재산몰수를 해주시길 바랍니다,18.09.20,139명
2700,강원도 산골마을 지적장애 여성 성폭행 노인들을 강력 처벌바랍니다.,18.09.20,26명
2701,위문공연 성상품화!! 미스터쇼 여성만을 위한 심폐소생쇼!!,18.09.20,12명
2702,입사지원시 가족관계표기 금지 및 결혼관련 질문에 대한 금지를 부탁드립니다.,18.09.20,1명
2703,일부 경찰관님들이 달라졌으면 좋겠습니다. 경찰관님들 부당대우,18.09.20,14명
2704,용산장애인주간보호센터,18.09.20,2명
2705,개인회생단축소급 지방 법원장 맘대로 시행...서울은OK? 지역은 NO? 차별과 형평성 문제,18.09.20,22명
2706,워마드 여시 쭉방 방치하지마시고 내사 시작하세요.,18.09.20,6명
2707,일베 방치하는 문재인정부 한심합니다 당장 폐쇄하세요,18.09.20,3명
2708,서울아산병원에서 근무하던 박간호사의 자살관련하여 간호사의 처우 개선에 힘을 보태주세요~,18.09.20,14명
2709,차별금지법,18.09.20,9명
2710,성폭력 무고는 성폭력범과 동일 형량으로 다스려 주십시요. 참고로 성별 저는 여자입니다.,18.09.20,9명
2711,군대 위문공연,18.09.20,6명
2712,경찰 여성 비율 9/10 반대,18.09.20,11명
2713,주치감경 및 가중처벌,18.09.20,9명
2714,현재 국방의 의무를 남성만 지고 있는 것에 대해. 그리고 다양한 분야에서의 여성 할당제도에 대해,18.09.20,25명
2715,가족이라고 생각해주시면 안될까요?,18.09.20,8명
2716,가족이라고 생각해주시면 안될까요?,18.09.20,12명
2717,어린이집 원장선생님의 갑질로 9년간 일한 어머니가 일을 그만두게 되었습니다...,18.09.19,179명
2718,성평등은 잘못된 단어 입니다. 양성평등이 맞는 말 입니다. (NAP의 잘못된 정책),18.09.19,16명
2719,"음주 시 범죄, 형량 감소에서 가중 처벌로 처벌을 강화해주세요",18.09.19,944명
2720,부당한 두발규제를 없애야 하는 이유,18.09.19,6명
2721,성평등 대한민국에서 병역의 의무에 여성도 조건부로 포함시켜주세요,18.09.19,14명
2722,여성의 성 상품화를 반대합니다.,18.09.19,12명
2723,이명박   박근혜  최순시리를 뽐은놈 들은 부끄러운줄을 알아야,18.09.19,5명
2724,2012년 서대문갑지역 주민 13만명 개인정보 유출 선거이용한거 특검해주세요,18.09.19,4명
2725,종합병원 원무과 직원도 사람입니다..,18.09.19,1명
2726,간통죄 부활시키고 여성가족부 없앱시다.,18.09.19,30명
2727,학생의 인권을 침해하는 두발규제 및 교복 폐지를 청원합니다,18.09.19,10명
2728,마트 점주는 언제 쉴수 있을까요?,18.09.19,6명
2729,"국군 장병들의 사생활의 비밀과 자유, 통신의 자유는 도대체 어디에 있습니까",18.09.19,1명
2730,가수 블랙핑크 매니저 처벌을 요구합니다.,18.09.19,6명
2731,언론평가,18.09.19,2명
2732,우리들은 노예입니다(생곡주민들의 억울한 사연),18.09.19,490명
2733,외국으로 납치된 아이와 생 이별시킨나라  이산가족 정례화   반대한다,18.09.19,4명
2734,민변 해산,18.09.19,103명
2735,직장내 괴롭힘으로 피해받는 공무원 및 사무원을 보호 해 주세요.,18.09.19,4명
2736,여자도 군방의 의무를 다 해야 합니다.,18.09.19,17명
2737,위문공연을 성상품화로 몰고 가는 비정상적인 사람들좀 처벌해주시고 군대 대우좀 확실하게 해주십시오,18.09.19,34명
2738,국가유공자가 쓰레기 취급받는 나라 대한민국,18.09.19,10명
2739,여성가족부,18.09.19,26명
2740,박정희 우상화를 금지하는 법안을 만들어주세요,18.09.19,8명
2741,장애인 채용 의무화,18.09.19,5명
2742,"타 종교를 인정하지 않고 여성 인권을 존중하지 않는 이슬람 난민 신청인들에게 다른 종교에 대한 교육, 여성 인권 교육, 유교이념 교육을 이수 시키자.",18.09.19,16명
2743,사법부 진짜 미쳤냐? 법 앞에서 어떻게 이렇게 성차별 판결을 하지?,18.09.19,9명
2744,대한민국은 폭행 천국의 공화국입니다,18.09.19,"1,577명"
2745,헌법법폐지하라,18.09.19,1명
2746,워마드도 수사해 주세요.,18.09.19,8명
2747,안희정은 유죄다!~~  성범죄에 대한 한국과 미국의 판결,18.09.19,20명
2748,성년후견인제도,18.09.19,0명
2749,최   순실이  한태  빵얻어 먹은 사람이 많은가 보다ㅏ,18.09.19,2명
2750,"유치원 다니는 딸아이의 아빠입니다. 저는 호텔에서 일하면서 ""강제추행""을 당했습니다. 진실을 밝힐 수 있게 국민여러분의 도움이 필요합니다.",18.09.19,9명
2751,"청소년, 음주 관련 법 강화 부탁드립니다.",18.09.19,4명
2752,화장실이 있는 버스  준비해주세요,18.09.19,3명
2753,"차별금지법, 성소수자, 이슬람수용, 국민감시를 합법화하려는 NAP를 반대합니다.",18.09.19,48명
2754,안희정 판결,18.09.19,10명
2755,서울대학교의 갑질을 신고합니다.(기술과 특별채용 인사비리  제보 관련 입니다.),18.09.19,4명
2756,간통죄  폐지 이후  대책은~?,18.09.19,14명
2757,안녕하십니까. 응급실 보안입니다.,18.09.19,0명
2758,콜센터 상담원들은 인권은 없는 사람들입니까?,18.09.19,6명
2759,여름휴가만 있고 겨울휴가는 없는 우리나라 회사의 현실,18.09.19,2명
2760,global 시대에 우리나라도 UN이 권고하는 수준의 인종차별 법안을 만들어야합니다.,18.09.19,5명
2761,"국가인권정책 기본계획(NAP)반대, 난민법 폐지, 불법 체류자 추방, 국민연금 폐지해라",18.09.19,53명
2762,대한민국 군인 훈련병,18.09.19,1명
2763,도를 지나친 기차역 노숙자들의 횡포를 막아주세요,18.09.19,9명
2764,인종차별법,18.09.19,5명
2765,왜 여성전용이 있는 거죠??,18.09.18,16명
2766,자국민 역차별 하고 이슬람 보호하고.동성애 옹호 하는 nap.차별 금지법 결사 반대 한다.,18.09.18,39명
2767,공직자의 직장내 성폭행 근절 부탁 드립니다(안희정 전지사),18.09.18,4명
2768,인권팔이가 대한민국을 망국으로 이끈다.,18.09.18,28명
2769,일본에 가서 살고 싶습니다.,18.09.18,1명
2770,무고죄 특별법 제정,18.09.18,14명
2771,병역기피자 많은 자유한국당은 지뢰제거 대체복무제 법안 발의할 자격없음,18.09.18,3명
2772,이집트 난민 신청 반대합니다 (효자 치안 센터),18.09.18,37명
2773,"성희롱,성폭행법 강화",18.09.18,26명
2774,중학교 체육대회 폐쇄,18.09.18,1명
2775,자녀사망 특별휴가 일수 조정해주세요.,18.09.18,20명
2776,길거리 종교 강요 처벌하는 법안 발의해주세요.,18.09.18,11명
2777,동성 결혼 합법화,18.09.18,102명
2778,여성가족부 페지,18.09.18,36명
2779,"워마드,페미니스트 제제",18.09.18,9명
2780,대통령님 대문 앞에서 난민신청자가 죽어갑니다,18.09.18,11명
2781,결혼비자서류에 대해 조정해 주세요,18.09.18,1명
2782,간통죄를부할시켜주세요,18.09.18,10명
2783,Multicultural Center/Test Scores/Progressive Electric Tax!!,18.09.18,0명
2784,확실한 정보가 없는 정보로 한 유튜버를 상습적으로 공격하는 유튜버정배우를 처벌해주세요,18.09.18,7명
2785,대한민국 헌법제11조 1항,18.09.18,14명
2786,성폭력에 관한 형벌과 법을 더 강화시켜주세요,18.09.18,16명
2787,불법촬영이 근절되지 않는 이유,18.09.18,3명
2788,"안희정 항소심, 국민참여재판으로!(국민에게 권장함)",18.09.18,11명
2789,아동권리가 보이지 않는 어떤 국가,18.09.18,2명
2790,성에 관련된 범죄자들의 처벌 강도,18.09.18,13명
2791,중국인탈세는 눈감아주나요?,18.09.18,10명
2792,"어린이, 청소년의 인권을 보호해 주세요!",18.09.18,3명
2793,*****그룹의 폐륜행동,18.09.18,1명
2794,사랑하는 나의 아버지가 어젯밤 폭행을 당했습니다.,18.09.18,12명
2795,"죽음으로 억울함을 호소한 어느 시내버스 기사의 사연, 시내버스 비리를 신고합니다.",18.09.18,"1,974명"
2796,유부남임을 속이고 미혼녀를 간음하는 죄도 엄벌해야 합니다. 이런 행위는 강간과 다르지 않습니다.,18.09.18,15명
2797,'기림의 날'을 '불망(不忘)의날'로 바꾸는걸 제안합니다,18.09.18,0명
2798,청원답변이 국민을 우롱하네요.,18.09.18,16명
2799,네이버 댓글제한 당장 폐지바랍니다,18.09.18,11명
2800,무고죄의 처벌및 수사방식을 바꿔주세요,18.09.18,16명
2801,성범죄자들에게 무기징역형을 내려주세요,18.09.18,17명
2802,조영남 대작사건 판결 불복,18.09.18,7명
2803,시대착오적이고 성차별적인 학교 복장 규정을 폐지해 주세요,18.09.18,"1,705명"
2804,범죄자의 인권을 과하게 챙기지 말아주세요,18.09.18,172명
2805,안희정이 sns에서  강제로 했다고 인정했는데 무죄?,18.09.18,40명
2806,몰카와 몰카와 도촬한 사진이 있는 사이트를 잡아 처벌해주시고 성범죄를 강화 시켜주세요,18.09.18,13명
2807,조두순이 출소하지못하도록 막아주세요,18.09.18,68명
2808,국개의원들이 누리는 혜택 너무 많다!! 국민에게도 혜택을 줘라!!국민에게 기본소득을 분배하라!!,18.09.17,24명
2809,유튜버 최길갈을 문재인대통령님 인격모독으로 처벌해주세요,18.09.17,237명
2810,한국 드라마 없애주세요 김민지가 카톡을 안봐요,18.09.17,0명
2811,제 처자시과 행복하게 살고싶습니다,18.09.17,1명
2812,간통죄 다시 법으로 정해주세요~,18.09.17,29명
2813,학생들은 교사의 청소부가 아닙니다.,18.09.17,48명
2814,성관계 동의각서를 법으로 제정해주세요.,18.09.17,8명
2815,의사 갑질 근절,18.09.17,3명
2816,데이트폭력의 심각성,18.09.17,112명
2817,작년에만해도 검거된 가해자가 1만명이 넘는 데이트 폭력에 관한 법률을 만들고 처벌과 단속을 강화해주시길 요구합니다.,18.09.17,86명
2818,데이트 폭력 관련 법을 강화하여 주세요,18.09.17,29명
2819,데이트폭력,18.09.17,77명
2820,성폭력의사 면허취소바랍니다,18.09.17,20명
2821,여성에게 국가는 없다고 말하는 사람들 국적 반납받고 무국적자로 추방해야 합니다.,18.09.17,12명
2822,이 페미니스트는 언제 해결될가요?,18.09.17,1명
2823,교도소에 에어컨을 제발 설치해 주십시오(완성본),18.09.17,184명
2824,간통죄 복구를 청원합니다,18.09.17,16명
2825,남녀중고교 폐지와 여대폐지 해주세요.,18.09.17,2명
2826,밀양 여중생 강간 사건과 황** 경장. 간절히 부탁드립니다.,18.09.17,14명
2827,청소년 모텔 혼숙의 합법화,18.09.17,5명
2828,워마드를 반정부단체로 규정하고 수사해야합니다!,18.09.17,6명
2829,대통령 거주지 옆에서 공사를 한다면?,18.09.17,5명
2830,동부화재 보험처리등의 불응에대하여,18.09.17,1명
2831,중개업소 통해 매물안내 받을 시 노동력 지불해야 마땅,18.09.17,2명
2832,성 격차 해소 정책들 실시해주세요,18.09.17,1명
2833,인권위를 없애주세요!,18.09.17,32명
2834,"일베, 워마드, 메갈 셋 다 사이트 폐지하고 셋 다 수사해라",18.09.17,20명
2835,여성가족부폐지를 대한민국정부에게 강력히 촉구합니다!!,18.09.17,"34,436명"
2836,남자화장실에도 기저귀 갈수있는 공간을 설치해 주세요.,18.09.17,10명
2837,출산가산점 옳다.,18.09.17,2명
2838,한국전쟁참전용사 및 국가유공자 현황조사 부탁드려요,18.09.17,4명
2839,전국에 산재한 성매매업소(사창가)를 철거해 주시기 바랍니다,18.09.17,6명
2840,간첩조작 음모 및 영장 위조에 대한 피의자 김* 씨를 구해주세요.,18.09.17,3명
2841,나이값 못하는 늙은이 들이 나라 망친다,18.09.17,2명
2842,대통령은 국민이 뽑고   종편은 깔아 뭉게고,18.09.17,4명
2843,안희정이 sns에서 합의하지 않고 했다고 인정했는데 무죄?,18.09.17,16명
2844,여성부 국회의원 불필요한 공무월 줄여서 혈세 아꺼라,18.09.17,21명
2845,제발 부탁드려요~~생색내는 정책은 하지말아주세요,18.09.17,166명
2846,갈수록 어이없는 정부가 되어가는 문재인 정부와 여당!,18.09.17,236명
2847,"여성 낙태시 남성또한 낙태죄 적용 처벌 , 낙태죄 폐지, 여성 군대 입병, 성범죄 처벌 강화",18.09.17,27명
2848,'여자'대학교 남녀공학 전환,18.09.17,10명
2849,안희정이 강제로 강간했다고 본인이 인정했는데 무죄?,18.09.17,29명
2850,무고로 풀려난 강간범을 처벌해주세요.,18.09.17,12명
2851,여자도 군대 갑시다,18.09.17,6명
2852,Nap폐지를 청원합니다,18.09.17,42명
2853,내가 개나소나 인권보장받으라고 인권변호사출신을 대통령투표한게 자괴감듭니다,18.09.17,410명
2854,남성을 혐오하고 모욕하는 사이트인 워마드의 페지를 청원합니다,18.09.17,15명
2855,법대 교수의 성희롱과 개인의 주권에 대한 국가의 책임을 묻습니다.,18.09.16,1명
2856,Ibk및ibk캐피탈 인사,18.09.16,2명
2857,워마드는 존재해서는 안 될 집단입니다.,18.09.16,13명
2858,범죄자들에게 인권 따윈 필요가 없다,18.09.16,16명
2859,국제대회가 진행중일때 선수들 코칭스태프 모두를 보호해주세요,18.09.16,1명
2860,"여직원, 여선생 등 ""여"" 자 단어 사용을 막아주세요",18.09.16,5명
2861,워마드를 처벌해주세요,18.09.16,9명
2862,LPG 가스 차량 구입을 일반화 시켜주세요,18.09.16,6명
2863,전남자친구 몰카협박..,18.09.16,7명
2864,경찰은 몰카 모니터링 대상에 워마드를 반드시 포함시켜 주십시오.,18.09.16,16명
2865,양심적 병역거부  심사는 부당하다.,18.09.16,1명
2866,안희정 판결,18.09.16,21명
2867,톨게이트사무장 부정행위 및  폭언행위글 삭제부탁드립니다,18.09.16,22명
2868,청화대 테러예고 워마드 강력처벌,18.09.16,5명
2869,노동조합대의원선출,18.09.16,0명
2870,[폭스바겐]국민의 생명을 위협하는 회사는 퇴출되어야 합니다.,18.09.16,4명
2871,남자아이돌들로 게이소설쓰는 사람 검열후 처벌해주세요.,18.09.16,1명
2872,미투...성폭행...서울 ****고 선생님이 여학생을 성폭행 한것을 조사하고 처벌하라.,18.09.16,2명
2873,정신병원은 사육장,18.09.16,0명
2874,대체근무자 복무기간 합리적 산정법제안,18.09.16,0명
2875,간호사 문제해결에 정부가 나서주십시오.,18.09.16,14명
2876,한국여자들 특징입니다,18.09.16,6명
2877,한국남자들 특징입니다,18.09.16,1명
2878,1959년~1960년생 만 62세가지 국민연금 납인연장 절대 반대 합니다(국민투표로 결정하세요),18.09.16,20명
2879,국민연금 0959~1960  62세까지 납입 검토 절대 잔대 합니다,18.09.16,16명
2880,도와 주세요  많은 사람들이,18.09.16,2명
2881,많은  세금 내느라 국민 허리 휜다  공무원  줄여라,18.09.16,34명
2882,여성부 패업  국회의원 공무원 줄여라,18.09.16,16명
2883,여성가족부를 해체/재편성 해주세요,18.09.16,338명
2884,어플 <블라인드> 에 난립하는 모욕 및 명예훼손을 고발합니다,18.09.16,5명
2885,남성가족부를 만들어 주세요,18.09.16,17명
2886,A suffering of a D2 Visa PhD research Student and his family by the Immigration Department of Korea,18.09.16,21명
2887,여성인권을 지켜주세여 (미투라던지 성에피해자들을 지켜주세여),18.09.16,0명
2888,연금평등,18.09.16,14명
2889,웃통 벗고 일하다가 '감전'..20대 아르바이트생,18.09.16,28명
2890,개인회생변제수원지법 등 '업무량 쏠림' 이유_단축소급 법원장 맘대로 법을 시행!!! 서울은 OK? 지방은 NO? 차별과 형평성 문제_법원마다 잣대 다른 '개인회생 변제기간',18.09.16,28명
2891,유권무죄 무권유죄,18.09.16,4명
2892,정현백 장관 의 적절치 못한 발언,18.09.16,13명
2893,우리아빠를 바로 서게 해주세요,18.09.16,3명
2894,김지은씨를 여가부 장관 임명을 부탁드립니다,18.09.16,3명
2895,성폭행 관련법 전면 재검토해야합니다.,18.09.16,7명
2896,"무고 피해 난발, 성적자기결정권 역차별 침해, 성차별, 남녀 성생활 관계 기피, 남녀갈등이 고조화시키는 동의 없는 성관계 강간 적용 법안 발의를 반대합니다. 또한 사법부 삼권분리를 침해하여 사법부의 법적인 판단에 정치 권리 남용 개입하는 여가부를 폐지해주십시오.",18.09.16,88명
2897,안희정 처벌,18.09.16,66명
2898,여가부폐지,18.09.16,6명
2899,사법부 의 판결을 존중 해야 한다,18.09.16,8명
2900,여성가족부의 존재가 양성평등의 모순입니다. 여성가족부를 없애주세요~~!!,18.09.16,25명
2901,더불어민주당 추미애 대표  특검팀에 사과하세요,18.09.16,35명
2902,인희정이 합의하에 했다는 sns에 올린 증거자료,18.09.16,13명
2903,전 충남지사 안희정 성폭행 서건,18.09.16,16명
2904,나라가 망할려니 한국당이 최고로 좋아 하는구나 ㅋㅋ,18.09.16,0명
2905,성차별을하는 여성가족부를 폐지해주세요,18.09.16,21명
2906,"노동부 노동청 근로감독관 집무규정,근로기준법,국가공무원법 시험 좀 봅시다  60~70년대감단직제도 폐지합시다",18.09.16,1명
2907,정신나간 여가부 해체와 장관파면하라,18.09.16,48명
2908,'여성가족부' 명칭을 '아가부' 로 변경해 주세요..,18.09.16,3명
2909,개인회생법안이냐? 지방차별법이냐?,18.09.16,26명
2910,안희정 무죄! 사법부 해체하라!,18.09.16,16명
2911,간호사 처우 개선을 위한 정책을 마련 해 주세요.,18.09.16,44명
2912,회식 금지법,18.09.16,5명
2913,인종차별금지법,18.09.16,2명
2914,삼권분립 모독하는 여성가족부 폐지 건의,18.09.16,50명
2915,"국가인권정책 기본계획(NAP)반대, 난민법 폐지",18.09.16,34명
2916,〓 기능 상실한 여가부 철폐 〓,18.09.16,32명
2917,이주노동자들의 비자 연장 제도를 고쳐주세요,18.09.15,2명
2918,여가부의 발언에 대한 대국민사과요청,18.09.15,35명
2919,학비 벌겠다고 알바하다 감전으로 사망한 대학생에게 삼겹살 악플단 악플러. 잡아주세요.,18.09.15,20명
2920,뭐가 인간적인지도 모르는것들이 인권운운하는게 웃기다,18.09.15,9명
2921,여가부만 있는지요,18.09.15,11명
2922,칼들고 강간 하는것 보다 권력으로 강간하는 것을  더 준엄하게 심판해야 한다.,18.09.15,15명
2923,성매매 여성 자활 지원을 반대합니다,18.09.15,48명
2924,** 톨게이트 사무장의 부정행위 및 갑질 폭언을 고발합니다.,18.09.15,698명
2925,강력한 간통죄 부활해주세요 동참을 호소합니다,18.09.15,11명
2926,<< 정현백 여가부장관 삼행시 >>,18.09.15,11명
2927,남녀평등을 위해 남성가족부 만들어주시고 여자도 군대 보내주세요.,18.09.15,26명
2928,여성가족부 해체해야한다,18.09.15,39명
2929,남녀평등을 위해 여자들을 군대 보내주세요.,18.09.15,11명
2930,<< 안희정 재판이 여성계에 주는 교훈 >>,18.09.15,15명
2931,여성가족부는 법보다 위에 있습니까?,18.09.15,41명
2932,성매매 특별법 폐지 시켜주세요,18.09.15,33명
2933,문재인 당신이 정현백장관에게 시켰지,18.09.15,7명
2934,신안 염전노예 사건을 다시 재수사해주십시오,18.09.15,3명
2935,안희정 재판에 삼권분립을 무시하는 정현백 장관 해임을 요청합니다.,18.09.15,22명
2936,독립운동가 모욕 및 명예훼손을 신고합니다. 단속 좀 해 주세요.,18.09.15,4명
2937,학생들의 인권을 지켜주세요,18.09.15,1명
2938,낙퇘조페지.,18.09.15,4명
2939,성매매 여성들 지원 폐지,18.09.15,31명
2940,성범죄에 대한 처벌을 강화해주세요.,18.09.15,6명
2941,문재인대통령님  형사법  피해자들에  인권은  어디있나요 ?,18.09.15,0명
2942,홍대 누드 모델에 대한 2차 가해가 계속되고 있습니다. 단속 좀 하시죠.,18.09.15,5명
2943,시한부 여자친구 돈 노리고 결혼하려는 남자를 때린 여성분 언니의 무죄를 주장합니다,18.09.15,10명
2944,강제개종교육을 막아주세요.,18.09.15,71명
2945,여성가족부 폐지해주세요,18.09.15,49명
2946,남성 가족부 필요합니다.,18.09.15,20명
2947,삼천포마이스터 공업고등학교 두발규정 자율화 실시,18.09.15,97명
2948,청소년날을 만들어 주세요.,18.09.15,2명
2949,성매매를 합법화 하십시오,18.09.15,26명
2950,(  여성부 장관 ) ( 해임 ) 과  ( 여성가족부 )  페지 를  청원합니다,18.09.15,49명
2951,국가유공자 외손자녀는 현행 법상 가족 및 유족에 해당하지 않는다. 이거 뭔말이죠?,18.09.15,1명
2952,일본 혐한세력들에게 좋은먹잇거리인 중앙일보 조선일보 일본어판 온라인사이트폐지를 요청합니다.,18.09.15,5명
2953,여성가족부의 사법적중립을 지켜주십시오 여가부장관 경질부탁드립니다,18.09.15,47명
2954,국회의원들 월급좀 줄여주세요,18.09.15,32명
2955,여성부없애고 국회의원 줄이고 국민혈세 아껴라,18.09.15,26명
2956,여성가족부의 역할 망각을 장관 파면으로 답해주세요..,18.09.15,37명
2957,나경원의원 입좀 어떻게 해주세요.,18.09.15,17명
2958,"""정조""조선시대에 머문 사법부!! 사법부는 죽었다!!",18.09.15,7명
2959,사법권을 무시하는 여성가족부 해체하라.~!,18.09.15,29명
2960,여성가족부 장관 징계 부탁드립니다.,18.09.15,34명
2961,인터넷 댓글 실명제법 제정합시다,18.09.15,7명
2962,여가부 장관을 즉각 해임하라,18.09.15,33명
2963,여성가족부,18.09.15,21명
2964,"아동학대 은폐하는 천안교육청,천안서북경찰서는 처벌받으시오",18.09.15,19명
2965,개인회생지역차별 철폐_법원마다 개인회생 기준 ‘제각각’…개선 시급_KBS방송,18.09.15,48명
2966,"<< 여가부, 전체에게 묻는다 >>",18.09.15,22명
2967,"귀화 외국인의 성추행 신고해도 수사조차 하지 않는 경찰, 이러니 여성들이 들고 일어나는 겁니다",18.09.15,18명
2968,여성가족부 폐지해라,18.09.15,98명
2969,여성가족부는 왜 김지은씨를 피해자로 지칭합니까?,18.09.15,171명
2970,여성부 폐지,18.09.15,24명
2971,★★   여기좀 바바요  ★★,18.09.15,16명
2972,여성가족부는 삼권분립 원칙을 지켜주세요.,18.09.15,28명
2973,두발자유,18.09.15,5명
2974,술마시고 죄진는 인간들 꼭 가중처벌 을 해주세요,18.09.15,65명
2975,군,18.09.15,6명
2976,주택을 제외한 모든 빌라/아파트 택배는 경비실에서 개인이 수령토록 해주세요,18.09.15,2명
2977,자국민 난민인정 체계부터 간소하고 탄탄하게 잡아주세요.,18.09.15,5명
2978,안희정 판결,18.09.15,12명
2979,"안희정 무죄, 법이 평등한 나라에서 살고 싶습니다!",18.09.15,34명
2980,여친 폭행하고 성관계 동영상 유포한 놈에게 집행유예 선고한 판사에게 묻는다,18.09.15,22명
2981,<< 안희정 재판은 현명하고 소신있는 판결이다 >>,18.09.15,10명
2982,비동의 간음죄로 악마 안희정을 감옥으로 보내주세요,18.09.15,18명
2983,공무원연금 군인연금 국민연금통합,18.09.15,44명
2984,국립묘지 는  일반 공동 묘지가 아니다,18.09.15,3명
2985,수도권외 타지역 여성 안심귀가,18.09.15,1명
2986,안희정 무죄 판결은 한국 인권의 사망 선고,18.09.15,36명
