,경제단어
8782,"('환금', 2)"
8783,"('궤양', 2)"
8784,"('대장염', 2)"
8785,"('예전', 2)"
8786,"('성차별', 2)"
8787,"('년층', 2)"
8788,"('질책', 2)"
8789,"('호통', 2)"
8790,"('턴키', 2)"
8791,"('비법', 2)"
8792,"('임종', 2)"
8793,"('기공', 2)"
8794,"('데뷰', 2)"
8795,"('이화', 2)"
8796,"('위엄', 2)"
8797,"('어시스턴트', 2)"
8798,"('김상훈', 2)"
8799,"('궁금증', 2)"
8800,"('인적자본', 2)"
8801,"('하필', 2)"
8802,"('엎친데', 2)"
8803,"('뒤끝', 2)"
8804,"('윈터', 2)"
8805,"('출처', 2)"
8806,"('진위', 2)"
8807,"('불임', 2)"
8808,"('작물', 2)"
8809,"('씨트립', 2)"
8810,"('추풍낙엽', 2)"
8811,"('기프티콘', 2)"
8812,"('국경절', 2)"
8813,"('정승', 2)"
8814,"('인터컨티넨탈', 2)"
8815,"('난국', 2)"
8816,"('웨스', 2)"
8817,"('아카마', 2)"
8818,"('시만텍', 2)"
8819,"('두산연강재단', 2)"
8820,"('구속영장', 2)"
8821,"('척결', 2)"
8822,"('박천웅', 2)"
8823,"('공화당', 2)"
8824,"('신도리코', 2)"
8825,"('의제', 2)"
8826,"('외박', 2)"
8827,"('진수', 2)"
8828,"('침구', 2)"
8829,"('물결', 2)"
8830,"('이재후', 2)"
8831,"('예술가', 2)"
8832,"('무스', 2)"
8833,"('영덕', 2)"
8834,"('연주', 2)"
8835,"('노벨경제학상', 2)"
8836,"('로머', 2)"
8837,"('제천', 2)"
8838,"('아나운서', 2)"
8839,"('노드', 2)"
8840,"('출정', 2)"
8841,"('김영훈', 2)"
8842,"('연차', 2)"
8843,"('재중', 2)"
8844,"('펌프', 2)"
8845,"('쉰', 2)"
8846,"('가든', 2)"
8847,"('시화', 2)"
8848,"('할리스커피', 2)"
8849,"('쿠스', 2)"
8850,"('기성', 2)"
8851,"('페넬로페', 2)"
8852,"('미라클', 2)"
8853,"('팬티', 2)"
8854,"('자궁경부암', 2)"
8855,"('마루', 2)"
8856,"('산계', 2)"
8857,"('타임스스퀘어', 2)"
8858,"('뮤비', 2)"
8859,"('앞날', 2)"
8860,"('금촌역', 2)"
8861,"('아르', 2)"
8862,"('원화로', 2)"
8863,"('호전', 2)"
8864,"('뇌경색', 2)"
8865,"('친정', 2)"
8866,"('어머니', 2)"
8867,"('모터스포츠', 2)"
8868,"('아레나', 2)"
8869,"('스프레이', 2)"
8870,"('빗속', 2)"
8871,"('볕드', 2)"
8872,"('여론조사', 2)"
8873,"('미본', 2)"
8874,"('첫마디', 2)"
8875,"('여러분', 2)"
8876,"('메비우스', 2)"
8877,"('협진', 2)"
8878,"('경희', 2)"
8879,"('후마니타스', 2)"
8880,"('금위', 2)"
8881,"('시뮬레이터', 2)"
8882,"('무지', 2)"
8883,"('월권', 2)"
8884,"('노동법', 2)"
8885,"('단념', 2)"
8886,"('메리디안', 2)"
8887,"('한우물', 2)"
8888,"('비준', 2)"
8889,"('싹싹', 2)"
8890,"('찍', 2)"
8891,"('이계', 2)"
8892,"('세종대왕', 2)"
8893,"('농기', 2)"
8894,"('프라임', 2)"
8895,"('신주', 2)"
8896,"('고추', 2)"
8897,"('틱톡', 2)"
8898,"('이어진', 2)"
8899,"('개인실', 2)"
8900,"('과당', 2)"
8901,"('쾌거', 2)"
8902,"('브릭', 2)"
8903,"('팟캐스트', 2)"
8904,"('사진작가', 2)"
8905,"('참전', 2)"
8906,"('폭격', 2)"
8907,"('올가을', 2)"
8908,"('망토', 2)"
8909,"('천적', 2)"
8910,"('부가티', 2)"
8911,"('꼼짝', 2)"
8912,"('접대', 2)"
8913,"('세린', 2)"
8914,"('세슘', 2)"
8915,"('조지', 2)"
8916,"('오류로', 2)"
8917,"('이완', 2)"
8918,"('김앤장', 2)"
8919,"('몰래', 2)"
8920,"('김호', 2)"
8921,"('씨드', 2)"
8922,"('티모', 2)"
8923,"('레이싱카', 2)"
8924,"('킨', 2)"
8925,"('파열음', 2)"
8926,"('준위', 2)"
8927,"('덩치', 2)"
8928,"('각계', 2)"
8929,"('층수', 2)"
8930,"('폭리', 2)"
8931,"('이자율', 2)"
8932,"('빵빵', 2)"
8933,"('이크스', 2)"
8934,"('엔화', 2)"
8935,"('나우', 2)"
8936,"('지옥', 2)"
8937,"('심재철', 2)"
8938,"('인플루엔자', 2)"
8939,"('시력', 2)"
8940,"('로슈', 2)"
8941,"('애견', 2)"
8942,"('템즈', 2)"
8943,"('호적', 2)"
8944,"('에틸렌', 2)"
8945,"('자고', 2)"
8946,"('단순화', 2)"
8947,"('혼합형', 2)"
8948,"('데카', 2)"
8949,"('충청권', 2)"
8950,"('도곡동', 2)"
8951,"('탑승수속', 2)"
8952,"('주화', 2)"
8953,"('지형', 2)"
8954,"('돌출', 2)"
8955,"('오일석', 2)"
8956,"('꾼', 2)"
8957,"('엔드', 2)"
8958,"('존뉴딘', 2)"
8959,"('브룩스', 2)"
8960,"('정해진', 2)"
8961,"('고무줄', 2)"
8962,"('혼인', 2)"
8963,"('도담', 2)"
8964,"('공적', 2)"
8965,"('옥토버페스트', 2)"
8966,"('풀이', 2)"
8967,"('개발이익', 2)"
8968,"('불복', 2)"
8969,"('방송통신', 2)"
8970,"('프로필', 2)"
8971,"('특허청장', 2)"
8972,"('비둘기', 2)"
8973,"('모자', 2)"
8974,"('야당', 2)"
8975,"('탄압', 2)"
8976,"('이승훈', 2)"
8977,"('리트', 2)"
8978,"('절도', 2)"
8979,"('영풍', 2)"
8980,"('사교육비', 2)"
8981,"('초단', 2)"
8982,"('론스타', 2)"
8983,"('인파', 2)"
8984,"('푼', 2)"
8985,"('관광지', 2)"
8986,"('상경', 2)"
8987,"('김종우', 2)"
8988,"('과외', 2)"
8989,"('교사', 2)"
8990,"('경제활동', 2)"
8991,"('월성원전', 2)"
8992,"('통념', 2)"
8993,"('박스오피스', 2)"
8994,"('신중', 2)"
8995,"('고향', 2)"
8996,"('스털링', 2)"
8997,"('앤더슨', 2)"
8998,"('용적률', 2)"
8999,"('샘표', 2)"
9000,"('궁', 2)"
9001,"('보따리', 2)"
9002,"('성동구치소', 2)"
9003,"('훈풍타', 2)"
9004,"('선회', 2)"
9005,"('의왕', 2)"
9006,"('우즈베키스탄', 2)"
9007,"('마키아벨리', 2)"
9008,"('혼합', 2)"
9009,"('법도', 2)"
9010,"('조상', 2)"
9011,"('스트리트', 2)"
9012,"('주최', 2)"
9013,"('거스', 2)"
9014,"('바이블', 2)"
9015,"('납득', 2)"
9016,"('이현', 2)"
9017,"('리솜', 2)"
9018,"('최승', 2)"
9019,"('이례', 2)"
9020,"('건강검진', 2)"
9021,"('유니폼', 2)"
9022,"('노스페이스', 2)"
9023,"('주기도', 2)"
9024,"('바지', 2)"
9025,"('온종일', 2)"
9026,"('젠틀', 2)"
9027,"('핸들링', 2)"
9028,"('교통사고', 2)"
9029,"('삼총사', 2)"
9030,"('종횡무진', 2)"
9031,"('노면', 2)"
9032,"('차감', 2)"
9033,"('팔방미인', 2)"
9034,"('암벽', 2)"
9035,"('맥쿼리인프라', 2)"
9036,"('탄원서', 2)"
9037,"('플라워', 2)"
9038,"('폴리프로필렌', 2)"
9039,"('오사카', 2)"
9040,"('플립', 2)"
9041,"('저개발국', 2)"
9042,"('퍼시픽', 2)"
9043,"('유지비', 2)"
9044,"('디젤엔진', 2)"
9045,"('트랜스포머', 2)"
9046,"('감미료', 2)"
9047,"('지척', 2)"
9048,"('일인', 2)"
9049,"('표본', 2)"
9050,"('벙커', 2)"
9051,"('위조지폐', 2)"
9052,"('내장', 2)"
9053,"('감사원', 2)"
9054,"('과소', 2)"
9055,"('트레이딩', 2)"
9056,"('티에스', 2)"
9057,"('완치', 2)"
9058,"('하복', 2)"
9059,"('인과', 2)"
9060,"('정교', 2)"
9061,"('퍼레이드', 2)"
9062,"('추심', 2)"
9063,"('셀라', 2)"
9064,"('어벤저스', 2)"
9065,"('줄다리기', 2)"
9066,"('찻잔', 2)"
9067,"('상차림', 2)"
9068,"('로스트', 2)"
9069,"('통법', 2)"
9070,"('화의', 2)"
9071,"('자매', 2)"
9072,"('영암', 2)"
9073,"('젓갈', 2)"
9074,"('도사', 2)"
9075,"('살모넬라균', 2)"
9076,"('알기', 2)"
9077,"('롤', 2)"
9078,"('뇌물죄', 2)"
9079,"('수감', 2)"
9080,"('삼수', 2)"
9081,"('재수', 2)"
9082,"('발화', 2)"
9083,"('나비', 2)"
9084,"('메이트', 2)"
9085,"('사산', 2)"
9086,"('골수', 2)"
9087,"('미가', 2)"
9088,"('미래엔', 2)"
9089,"('병자', 2)"
9090,"('지역화폐', 2)"
9091,"('미슐랭', 2)"
9092,"('낚시', 2)"
9093,"('체증', 2)"
9094,"('탈루', 2)"
9095,"('관장', 2)"
9096,"('재래시장', 2)"
9097,"('김윤식', 2)"
9098,"('전립선암', 2)"
9099,"('로더', 2)"
9100,"('방탄', 2)"
9101,"('강화유리', 2)"
9102,"('손배', 2)"
9103,"('통관', 2)"
9104,"('화지', 2)"
9105,"('고등어', 2)"
9106,"('보광', 2)"
9107,"('해녀', 2)"
9108,"('해산', 2)"
9109,"('김성주', 2)"
9110,"('현성', 2)"
9111,"('분주', 2)"
9112,"('정문', 2)"
9113,"('해고자', 2)"
9114,"('국고', 2)"
9115,"('예림당', 2)"
9116,"('전자파', 2)"
9117,"('지상', 2)"
9118,"('포티', 2)"
9119,"('점안', 2)"
9120,"('화상통화', 2)"
9121,"('자해', 2)"
9122,"('봉쇄', 2)"
9123,"('이명박', 2)"
9124,"('펀드매니저', 2)"
9125,"('심술', 2)"
9126,"('상한선', 2)"
9127,"('구설수', 2)"
9128,"('차체', 2)"
9129,"('최하', 2)"
9130,"('모채', 2)"
9131,"('현수교', 2)"
9132,"('노량대교', 2)"
9133,"('에비앙', 2)"
9134,"('제법', 2)"
9135,"('급부', 2)"
9136,"('차려', 2)"
9137,"('우이동', 2)"
9138,"('포지', 2)"
9139,"('응철', 2)"
9140,"('계해', 2)"
9141,"('마술', 2)"
9142,"('만드', 2)"
9143,"('해시태그', 2)"
9144,"('왕국', 2)"
9145,"('구해', 2)"
9146,"('감산', 2)"
9147,"('글램핑', 2)"
9148,"('장애인체육', 2)"
9149,"('허공', 2)"
9150,"('따라서', 2)"
9151,"('부단장', 2)"
9152,"('슈나이더', 2)"
9153,"('역학', 2)"
9154,"('사관', 2)"
9155,"('사이판', 2)"
9156,"('역외', 2)"
9157,"('자폐', 2)"
9158,"('복철', 2)"
9159,"('탐지', 2)"
9160,"('악순환', 2)"
9161,"('룽투', 2)"
9162,"('노동조합', 2)"
9163,"('부식', 2)"
9164,"('은상', 2)"
9165,"('방카슈랑스', 2)"
9166,"('초회', 2)"
9167,"('주석', 2)"
9168,"('살이', 2)"
9169,"('노른자', 2)"
9170,"('과수원', 2)"
9171,"('손잡이', 2)"
9172,"('토시', 2)"
9173,"('게일', 2)"
9174,"('미션', 2)"
9175,"('전강', 2)"
9176,"('후약', 2)"
9177,"('축산', 2)"
9178,"('중임', 2)"
9179,"('파리크라상', 2)"
9180,"('합금', 2)"
9181,"('자소', 2)"
9182,"('토러스', 2)"
9183,"('키투', 2)"
9184,"('제나', 2)"
9185,"('파탄', 2)"
9186,"('동', 2)"
9187,"('사무관', 2)"
9188,"('비엘', 2)"
9189,"('커리어', 2)"
9190,"('이허', 2)"
9191,"('샐러드', 2)"
9192,"('좌절', 2)"
9193,"('쪽박', 2)"
9194,"('성기학', 2)"
9195,"('이브이', 2)"
9196,"('우울증', 2)"
9197,"('천호동', 2)"
9198,"('성북', 2)"
9199,"('책임감', 2)"
9200,"('쿠첸', 2)"
9201,"('과점', 2)"
9202,"('한창수', 2)"
9203,"('초코', 2)"
9204,"('장호', 2)"
9205,"('용적', 2)"
9206,"('희생', 2)"
9207,"('여정', 2)"
9208,"('메디치', 2)"
9209,"('극단', 2)"
9210,"('설계자', 2)"
9211,"('띄우기', 2)"
9212,"('제트기', 2)"
9213,"('불합리', 2)"
9214,"('자형', 2)"
9215,"('여행객', 2)"
9216,"('불평등', 2)"
9217,"('악취', 2)"
9218,"('치기', 2)"
9219,"('차이나모바일', 2)"
9220,"('대법', 2)"
9221,"('강점', 2)"
9222,"('정청', 2)"
9223,"('월마트', 2)"
9224,"('알람', 2)"
9225,"('탁상', 2)"
9226,"('소행성', 2)"
9227,"('만년', 2)"
9228,"('악연', 2)"
9229,"('기생벌', 2)"
9230,"('음반', 2)"
9231,"('통감', 2)"
9232,"('칼슘', 2)"
9233,"('청력', 2)"
9234,"('교', 2)"
9235,"('동지점', 2)"
9236,"('보루', 2)"
9237,"('오션월드', 2)"
9238,"('양강', 2)"
9239,"('파사트', 2)"
9240,"('이태성', 2)"
9241,"('가격표', 2)"
9242,"('청라', 2)"
9243,"('쿠키', 2)"
9244,"('험프리', 2)"
9245,"('올여름', 2)"
9246,"('블랙아웃', 2)"
9247,"('원씨', 2)"
9248,"('욕망', 2)"
9249,"('레노버', 2)"
9250,"('시인', 2)"
9251,"('별별', 2)"
9252,"('디테일', 2)"
9253,"('블렌딩', 2)"
9254,"('식별', 2)"
9255,"('랍', 2)"
9256,"('모회사', 2)"
9257,"('디올', 2)"
9258,"('아세아', 2)"
9259,"('지방도', 2)"
9260,"('오케이', 2)"
9261,"('수퍼맨', 2)"
9262,"('수강생', 2)"
9263,"('쇼앤텔', 2)"
9264,"('차의과대', 2)"
9265,"('테팔', 2)"
9266,"('에어프랑스', 2)"
9267,"('폐광', 2)"
9268,"('직류', 2)"
9269,"('경제성장', 2)"
9270,"('구름', 2)"
9271,"('농협카드', 2)"
9272,"('루컴즈', 2)"
9273,"('풍요롭', 2)"
9274,"('발광', 2)"
9275,"('절규', 2)"
9276,"('미켈란젤로', 2)"
9277,"('천지창조', 2)"
9278,"('맹추격', 2)"
9279,"('플라잉', 2)"
9280,"('낫', 2)"
9281,"('욕실', 2)"
9282,"('김소연', 2)"
9283,"('빈손', 2)"
9284,"('캘리포니아주', 2)"
9285,"('유역', 2)"
9286,"('환경청', 2)"
9287,"('빈민', 2)"
9288,"('한빛', 2)"
9289,"('김선영', 2)"
9290,"('한중일', 2)"
9291,"('잭슨', 2)"
9292,"('저화질', 2)"
9293,"('표심', 2)"
9294,"('오지', 2)"
9295,"('조종', 2)"
9296,"('전자인증', 2)"
9297,"('볼륨', 2)"
9298,"('기선', 2)"
9299,"('출상', 2)"
9300,"('수법', 2)"
9301,"('삭발', 2)"
9302,"('선처', 2)"
9303,"('외국인투자', 2)"
9304,"('우발', 2)"
9305,"('경제권', 2)"
9306,"('콜라보레이션', 2)"
9307,"('미식', 2)"
9308,"('외모', 2)"
9309,"('중형차', 2)"
9310,"('밸브', 2)"
9311,"('불통', 2)"
9312,"('독선', 2)"
9313,"('혐오시설', 2)"
9314,"('담뱃세', 2)"
9315,"('벤조피렌', 2)"
9316,"('이베이', 2)"
9317,"('강신욱', 2)"
9318,"('굿잡', 2)"
9319,"('윤재춘', 2)"
9320,"('시큰둥', 2)"
9321,"('그로', 2)"
9322,"('시브', 2)"
9323,"('보증수표', 2)"
9324,"('양곡', 2)"
9325,"('망은', 2)"
9326,"('벌크선', 2)"
9327,"('저장성', 2)"
9328,"('소파', 2)"
9329,"('경포', 2)"
9330,"('서핑', 2)"
9331,"('거위', 2)"
9332,"('메르켈', 2)"
9333,"('염호', 2)"
9334,"('동작', 2)"
9335,"('동대문구', 2)"
9336,"('그린피스', 2)"
9337,"('선명', 2)"
9338,"('사체', 2)"
9339,"('회도', 2)"
9340,"('환산', 2)"
9341,"('처방전', 2)"
9342,"('폼페이', 2)"
9343,"('기웃', 2)"
9344,"('정신병', 2)"
9345,"('루카', 2)"
9346,"('토너먼트', 2)"
9347,"('난공불락', 2)"
9348,"('지선', 2)"
9349,"('운전대', 2)"
9350,"('유림', 2)"
9351,"('노르웨이숲', 2)"
9352,"('발라', 2)"
9353,"('강북구', 2)"
9354,"('석좌교수', 2)"
9355,"('설거지', 2)"
9356,"('계곡', 2)"
9357,"('청결', 2)"
9358,"('박종훈', 2)"
9359,"('적외선', 2)"
9360,"('이영호', 2)"
9361,"('정육', 2)"
9362,"('스콧', 2)"
9363,"('들락날락', 2)"
9364,"('망원', 2)"
9365,"('거미줄', 2)"
9366,"('메드', 2)"
9367,"('후순위채', 2)"
9368,"('이디야', 2)"
9369,"('수출물량', 2)"
9370,"('무좀', 2)"
9371,"('루스트', 2)"
9372,"('라카', 2)"
9373,"('헬라', 2)"
9374,"('제대혈', 2)"
9375,"('결실', 2)"
9376,"('위법성', 2)"
9377,"('핑퐁', 2)"
9378,"('슬레', 2)"
9379,"('증축', 2)"
9380,"('공통점', 2)"
9381,"('소멸시효', 2)"
9382,"('에세이', 2)"
9383,"('꿀벌', 2)"
9384,"('쾌적', 2)"
9385,"('특이점', 2)"
9386,"('도박', 2)"
9387,"('엠넷닷컴', 2)"
9388,"('김명수', 2)"
9389,"('꾀', 2)"
9390,"('티엔', 2)"
9391,"('명대', 2)"
9392,"('합계출산율', 2)"
9393,"('고형', 2)"
9394,"('큐렉소', 2)"
9395,"('연화', 2)"
9396,"('간장', 2)"
9397,"('전인', 2)"
9398,"('음모론', 2)"
9399,"('싸구려', 2)"
9400,"('인산', 2)"
9401,"('산업화', 2)"
9402,"('왕십리', 2)"
9403,"('지폐', 2)"
9404,"('태연', 2)"
9405,"('파나마', 2)"
9406,"('참기름', 2)"
9407,"('헤드셋', 2)"
9408,"('일환', 2)"
9409,"('켜', 2)"
9410,"('대강', 2)"
9411,"('부메랑', 2)"
9412,"('루피아', 2)"
9413,"('획일', 2)"
9414,"('범부', 2)"
9415,"('처신', 2)"
9416,"('서은경', 2)"
9417,"('스냅', 2)"
9418,"('용수', 2)"
9419,"('실기', 2)"
9420,"('세한', 2)"
9421,"('적대', 2)"
9422,"('조사삼', 2)"
9423,"('아주대병원', 2)"
9424,"('음주운전', 2)"
9425,"('비염', 2)"
9426,"('등재', 2)"
9427,"('체온', 2)"
9428,"('상봉', 2)"
9429,"('삼화', 2)"
9430,"('라미', 2)"
9431,"('요지', 2)"
9432,"('형평', 2)"
9433,"('영천', 2)"
9434,"('성의', 2)"
9435,"('둘째', 2)"
9436,"('그간', 2)"
9437,"('베드', 2)"
9438,"('메시', 2)"
9439,"('양천', 2)"
9440,"('도봉', 2)"
9441,"('골드바', 2)"
9442,"('업도', 2)"
9443,"('캐스트', 2)"
9444,"('빅브라더', 2)"
9445,"('신기루', 2)"
9446,"('아마추어', 2)"
9447,"('다행', 2)"
9448,"('알렉사', 2)"
9449,"('행태', 2)"
9450,"('팔렘방', 2)"
9451,"('출마', 2)"
9452,"('산양', 2)"
9453,"('일기', 2)"
9454,"('한국말', 2)"
9455,"('정서', 2)"
9456,"('부익부', 2)"
9457,"('빈익빈', 2)"
9458,"('주사기', 2)"
9459,"('루브르', 2)"
9460,"('드농', 2)"
9461,"('서산', 2)"
9462,"('저희', 2)"
9463,"('대못', 2)"
9464,"('루프트한자', 2)"
9465,"('비누', 2)"
9466,"('업설', 2)"
9467,"('대한국', 2)"
9468,"('수백', 2)"
9469,"('집합', 2)"
9470,"('모래', 2)"
9471,"('데모', 2)"
9472,"('소연', 2)"
9473,"('펜션', 2)"
9474,"('화차', 2)"
9475,"('야외', 2)"
9476,"('턱', 2)"
9477,"('채팅봇', 2)"
9478,"('에브리데이', 2)"
9479,"('해충', 2)"
9480,"('퇴치', 2)"
9481,"('영화로', 2)"
9482,"('슝', 2)"
9483,"('째깍', 2)"
9484,"('양주', 2)"
9485,"('삼중고', 2)"
9486,"('황종', 2)"
9487,"('쇠락', 2)"
9488,"('이창희', 2)"
9489,"('전염', 2)"
9490,"('풍기', 2)"
9491,"('하만카돈', 2)"
9492,"('엑시노스', 2)"
9493,"('모뎀', 2)"
9494,"('별명', 2)"
9495,"('오찬', 2)"
9496,"('일본차', 2)"
9497,"('약도', 2)"
9498,"('과연', 2)"
9499,"('빈곤층', 2)"
9500,"('정태영', 2)"
9501,"('빙과', 2)"
9502,"('에', 2)"
9503,"('설화수', 2)"
9504,"('환기', 2)"
9505,"('구찌', 2)"
9506,"('시베리아', 2)"
9507,"('정지명령', 2)"
9508,"('하임', 2)"
9509,"('아이엔지', 2)"
9510,"('타인', 2)"
9511,"('골몰', 2)"
9512,"('타이틀', 2)"
9513,"('근처', 2)"
9514,"('바로미터', 2)"
9515,"('직불제', 2)"
9516,"('아몬드', 2)"
9517,"('토핑', 2)"
9518,"('안일', 2)"
9519,"('심기', 2)"
9520,"('재사용', 2)"
9521,"('아쿠아', 2)"
9522,"('비적', 2)"
9523,"('온실', 2)"
9524,"('발대식', 2)"
9525,"('법리', 2)"
9526,"('층별', 2)"
9527,"('플로', 2)"
9528,"('늦', 2)"
9529,"('리브', 2)"
9530,"('서포터즈', 2)"
9531,"('펀더멘털', 2)"
9532,"('모기지', 2)"
9533,"('청색', 2)"
9534,"('언시', 2)"
9535,"('경전', 2)"
9536,"('중앙정부', 2)"
9537,"('꾸러기', 2)"
9538,"('강해진', 2)"
9539,"('대표팀', 2)"
9540,"('옥외광고', 2)"
9541,"('수혜자', 2)"
9542,"('디스크', 2)"
9543,"('초년', 2)"
9544,"('장만', 2)"
9545,"('전작', 2)"
9546,"('도태', 2)"
9547,"('시간대', 2)"
9548,"('명시', 2)"
9549,"('퓨즈', 2)"
9550,"('안티', 2)"
9551,"('파워블로거', 2)"
9552,"('코닝', 2)"
9553,"('갈피', 2)"
9554,"('바이엘', 2)"
9555,"('라이선스', 2)"
9556,"('금맥', 2)"
9557,"('모나리자', 2)"
9558,"('앗', 2)"
9559,"('외신', 2)"
9560,"('사천', 2)"
9561,"('현역', 2)"
9562,"('정하나', 2)"
9563,"('메이플', 2)"
9564,"('미샤', 2)"
9565,"('빈번', 2)"
9566,"('캐디', 2)"
9567,"('확대경', 2)"
9568,"('광케이블', 2)"
9569,"('패키징', 2)"
9570,"('메기', 2)"
9571,"('꼬리', 2)"
9572,"('여우', 2)"
9573,"('다이빙', 2)"
9574,"('범법', 2)"
9575,"('포장재', 2)"
9576,"('일로', 2)"
9577,"('장담', 2)"
9578,"('조끼', 2)"
9579,"('장윤', 2)"
9580,"('묘연', 2)"
9581,"('이원', 2)"
9582,"('주먹', 2)"
9583,"('타이레놀', 2)"
9584,"('프레스티지', 2)"
9585,"('이맥스', 2)"
9586,"('서프', 2)"
9587,"('왼쪽', 2)"
9588,"('텄다', 2)"
9589,"('옥죈', 2)"
9590,"('마차', 2)"
9591,"('경마장', 2)"
9592,"('기숙사', 2)"
9593,"('아르바이트생', 2)"
9594,"('이정환', 2)"
9595,"('집계', 2)"
9596,"('동자', 2)"
9597,"('픽셀', 2)"
9598,"('선천성', 2)"
9599,"('한양도성', 2)"
9600,"('폐렴', 2)"
9601,"('멘토링', 2)"
9602,"('술기', 2)"
9603,"('타진', 2)"
9604,"('찜통', 2)"
9605,"('경비실', 2)"
9606,"('윤종원', 2)"
9607,"('심려', 2)"
9608,"('추모식', 2)"
9609,"('경청', 2)"
9610,"('개표', 2)"
9611,"('어피', 2)"
9612,"('그래핀', 2)"
9613,"('액정', 2)"
9614,"('이화여대', 2)"
9615,"('습', 2)"
9616,"('리창', 2)"
9617,"('보스턴', 2)"
9618,"('피신', 2)"
9619,"('푸른', 2)"
9620,"('홍역', 2)"
9621,"('수도원', 2)"
9622,"('텐트', 2)"
9623,"('스타일러스', 2)"
9624,"('크루', 2)"
9625,"('구걸', 2)"
9626,"('폐사', 2)"
9627,"('소유자', 2)"
9628,"('한약재', 2)"
9629,"('콜레라', 2)"
9630,"('몰캉스', 2)"
9631,"('불볕', 2)"
9632,"('섭씨', 2)"
9633,"('북태평양', 2)"
9634,"('고기압', 2)"
9635,"('산책', 2)"
9636,"('상주', 2)"
9637,"('김제', 2)"
9638,"('시온', 2)"
9639,"('콘텐트', 2)"
9640,"('모두의마블', 2)"
9641,"('어진', 2)"
9642,"('남양', 2)"
9643,"('야시장', 2)"
9644,"('쇄국정책', 2)"
9645,"('영문', 2)"
9646,"('케이팝', 2)"
9647,"('턱뼈', 2)"
9648,"('김정', 2)"
9649,"('플라이', 2)"
9650,"('무어', 2)"
9651,"('초고층빌딩', 2)"
9652,"('일석이조', 2)"
9653,"('출주', 2)"
9654,"('디지털로', 2)"
9655,"('직불', 2)"
9656,"('김진태', 2)"
9657,"('외탈', 2)"
9658,"('녹음', 2)"
9659,"('육군', 2)"
9660,"('메이저', 2)"
9661,"('사우디아라비아', 2)"
9662,"('지분매각', 2)"
9663,"('양복', 2)"
9664,"('입건', 2)"
9665,"('영진약품', 2)"
9666,"('캡티바', 2)"
9667,"('태화관', 2)"
9668,"('독립선언', 2)"
9669,"('인슐린', 2)"
9670,"('탈북자', 2)"
9671,"('빗발', 2)"
9672,"('미혼모', 2)"
9673,"('기민', 2)"
