,Title,Date,count
1438,DMZ에 태양광과 풍력 발전 설치,18.09.20,2명
1439,문제인 대통령께 국민들이 훈장을 줍시다.,18.09.20,6명
1440,대통령님 애많이쓰셨어요!하지만 항상 국방안보위해 매순간순간  경계하시어 대비태세갖추세요!,18.09.20,5명
1441,우리도 북한이나해외동포들처럼.한복을 경상적으로입자,18.09.20,3명
1442,날씨예보에.인젠 북한 날씨도 넣어서 보도해주세요,18.09.20,3명
1443,대안없고 비난만 하는 보수라는 자들은 반성하라!  (내용추가),18.09.20,6명
1444,무식한. 정치인 퇴출 청원,18.09.20,10명
1445,북한이 회담에 나오는 이유가 무엇일까요?,18.09.20,14명
1446,섣부른 종전선언과 대한민국의 일방적 무장해제를 반대합니다,18.09.20,21명
1447,이해찬  비열한 행동보니 협치는 끝났다,18.09.20,16명
1448,남북합동 민정해상 경찰단 개념 ..,18.09.20,0명
1449,너무 수고하셧읍니다,18.09.20,1명
1450,북한은 핵이 그대로 남한은 무장해제,18.09.20,24명
1451,청와대 와 언론들은  마치 백두산에 비핵화 보물버턴이라도 있는것 처럼떠들고있다.,18.09.20,12명
1452,아니 다른거는 그냥 넘어가겠는데,18.09.20,9명
1453,대한민국 군인들을 죽음으로 몰것인가?,18.09.20,11명
1454,김정은이 배불리는일에 국민세금을 사용하려면 국민투표로 결정해야 합니다.,18.09.20,23명
1455,김정은위원장의 안전한 서울방문을 위해 인간띠를 만듭시다,18.09.20,12명
1456,남북통일 세계인에게 호소함,18.09.20,3명
1457,문재인 대통령님 가슴이 아픕니당,18.09.20,0명
1458,대북정책 유지해주세요,18.09.20,1명
1459,황실의 약속은 유효하다. 황실의 의무는 대한민국 정부가 승계한다.,18.09.20,93명
1460,김정은 위원장 서울방문하면 독도방문 일정 잡아주세요.,18.09.20,5명
1461,"부동산,경제는 나아진거 없는데 온통 남북정상회담으로 도배를 하네",18.09.20,15명
1462,김정은위원장 오면 독도 가시죠!,18.09.20,6명
1463,평양공동선언,18.09.19,6명
1464,북한이 진짜냐 가짜냐 테스트해봐야겠네요,18.09.19,7명
1465,대통령님! 오늘은 정말 멋지내요!!!,18.09.19,5명
1466,종전선언 철회해주십시오,18.09.19,14명
1467,@@@@@ 부산과 일본을 잇는 해저 터널의 금지를 청원합니다 @@@@@,18.09.19,"13,894명"
1468,우리남쪽 국민을 위해 더 힘써 주세요,18.09.19,13명
1469,내나라는,18.09.19,4명
1470,옥류관 서울 분점 설치해주세요,18.09.19,0명
1471,국민투표제안,18.09.19,4명
1472,이제 종전됬는데 공익들은 면제시켜주죠.,18.09.19,5명
1473,만약 향후 김정은 위원장 서울답방시 보수단체의 집회시위를 법으로 금지시켜주십시오,18.09.19,10명
1474,문재인대통령님 수고하셨습니다 멋있습니다  짱입니다,18.09.19,7명
1475,대통령,18.09.19,8명
1476,북핵 협상 제안에 대하여...,18.09.19,1명
1477,국제 면허증으로 운전할 수 있는 나라 확대 요청,18.09.19,1명
1478,환영,18.09.19,0명
1479,종전 선언 병역 의무,18.09.19,8명
1480,문재님 대통령님~국민에 배고픔을 외면하는 사람?그건 대통령이 아니죠~,18.09.19,21명
1481,통일을 반대합니다.,18.09.19,17명
1482,북한한테 무엇이든지 수용해주는 정부,18.09.19,18명
1483,국방부 북한에게 영해 영공 넘겨주려는 자 구속시켜 주세요,18.09.19,11명
1484,북한 독재자 한국방문 취소시켜 주세요,18.09.19,9명
1485,"한반도  평화를  기대하면서  극우,보수,진보, 이런말보다  더불어 사는 모두가 행복한 한반도 가 되길  청원 합니다",18.09.19,0명
1486,백두산갈때 태극기 들고 대통령 가세요,18.09.19,11명
1487,인공기만 펄럭이는 순앙공항 국제정상외교 결례 책임자 구속시켜주세요,18.09.19,24명
1488,평양방문 기념식수,18.09.19,1명
1489,국민의 세금으로 북한에 철도 도로 나무 주는것에는 반대합니다,18.09.19,25명
1490,문재인은 북한에 관광하러 갔는가? 문재인은 다시는 남북정상회담 하지마라.,18.09.19,36명
1491,*순수한 일반 시민들이 정치에 입문해서 정치를 하게 해주세요,18.09.19,11명
1492,김정은 국무 위원장의 서울방문 걱정됩니다.,18.09.19,3명
1493,여야 3당 대표 탄핵 촉구 국민소환제 적극 촉구!!!  많이 오세요,18.09.19,67명
1494,김성태 의원과 자한당을 처벌해주세요,18.09.19,227명
1495,미국 트럼프 대통령은 당장 종전선언 하시오.,18.09.19,2명
1496,북한은 핵을 없앤다는 확실한 약속도 안해주는데 왜이리들 성급한지,18.09.19,22명
1497,문재인 대통령님!!! 평양방문에 왜? 여기서 냉소적인가요?,18.09.19,15명
1498,2018년 9월 20일  백두산 천지 날씨 쾌청,18.09.19,1명
1499,지하철 유해 화학무기 살포?,18.09.19,1명
1500,"서울 개최예정인 남북정상회담 관련 국민적 합의(여야, 보수 진보 모두 함께 환영)  희망",18.09.19,3명
1501,문재인대통령님과 문재인님 감사드립니다 남북한 역사에 평화의 대통령으로 길이 남을것입니다,18.09.19,2명
1502,기업들을 활용한 스포츠 재단 지원하자.,18.09.19,0명
1503,"[DMZ에 남북 모두 활용할 수 있고, 2032년 올림픽에도 사용할 수 있는 체육시설을 건립하여 주십시요!]",18.09.19,5명
1504,김정은 위원장 서울방문시 독도 방문제안 해주세요.,18.09.19,4명
1505,방북중인 3당대표들의 잃어버린 1시간의 진실을 낱낱이 파혜쳐주세요,18.09.19,19명
1506,태극의 실종,18.09.19,18명
1507,북 핵 분해를 위한 제언 한 번...,18.09.19,0명
1508,'문재인 대통령' 께서  나라를 위해  큰 일을 하셨습니다. 역대 대통령 '중에서  가장 소신과 능력을 겸비한 존경스러운 분이 십니다 !!!,18.09.19,3명
1509,방북단에 떨거지로 따라간 여야3당 대표는 결국 떨거지였나? 김영남한테 고개숙여 인사하고 영광으로 생각하는 떨거지들은 뭐하러 북한에 갔는지..코미디도 아니고..,18.09.19,13명
1510,실제적인 비핵화 전에는(북한 비핵화)김정은위원장의 쇼에 제발 속지 마십시오.,18.09.19,21명
1511,김정은 위원장의 서울 방문때 평화의 소녀상을 방문해 주세요,18.09.19,9명
1512,한반도 비핵화 때문에 평양 방문하신다더니? 진정한 비핵화를 위해 일해주십시요.,18.09.19,16명
1513,결국 정치쇼 였네요,18.09.19,18명
1514,북한에 간 당대표들 경질시켜 주세요,18.09.19,28명
1515,천안함 남북공동조사를 촉구합니다.,18.09.19,1명
1516,"국회는 당장 판문점선언의 비준안통과, 평양선언의 지지선언하시오",18.09.19,3명
1517,북한의 비핵화 없이  철도ㆍ기간건설 지원은  반역행위다,18.09.19,13명
1518,대한민국은 대통령 1인의 나라가 아닙니다.,18.09.19,19명
1519,북한에 억류된 한국인6명 구해주세요,18.09.19,9명
1520,"회담 일정도 모르고 덤벙덤벙 따라만 간  여야 대표들, 전부 물러나거나 국회의원직을 사퇴하게 합시다",18.09.19,68명
1521,북한에 억류된 6명 선교사부터 구출한느게 급선무,18.09.19,10명
1522,국책 사업 관하여,18.09.19,1명
1523,남북협상....너무 답답합니다,18.09.19,10명
1524,남북 정상회담은 개인의 만남이 아닌 정상간의 만남이니 만큼,18.09.19,1명
1525,신제국주의 중국과의 그 어떤 경협도 반대합니다,18.09.19,1명
1526,한국의 대통령  자격이 아닌 문재인 대통령,18.09.19,30명
1527,국민의 대표인 야당대표의 불성실함을 처벌해주세요,18.09.19,12명
1528,야당대표의 처벌을 원합니다,18.09.19,19명
1529,북한땅에서도 태극기 사용을 주장하고 인정 받아야합니다.,18.09.19,12명
1530,북한 경제,18.09.19,0명
1531,나라가 망하도록 일부러 그러는거죠? 의아합니다.,18.09.18,17명
1532,인권 변호사 출신 문재인 대통령께,18.09.18,11명
1533,친애하는 문재인 대통령님,18.09.18,4명
1534,만약 북한에 핵무기가 없다면???,18.09.18,2명
1535,북측의 성의와 환대에 같은 민족으로서 감사,18.09.18,1명
1536,태극기 사라진 대한민국,18.09.18,15명
1537,국민호응 및 비핵화 없는 북한 경제지원및 제재완화행동 자제를 부탁드립니다..(북핵은 이 나라의 문제입니다),18.09.18,9명
1538,아시안게임 금메달을 따서 병역면제된 선수들은 군대를 가야합니다,18.09.18,3명
1539,"앞으로는 이해찬, 정동영, 이정미 대표를 대북 행사에 참석시키지 말아주시길 청원드립니다.",18.09.18,"1,779명"
1540,군대 관련 너무 답답해서 글 남겨봅니다..,18.09.18,4명
1541,우리민족은 피를 나눈 형제다,18.09.18,2명
1542,군복무 혜택을 대폭 강화해주세요,18.09.18,5명
1543,평양에 왜 태극기가 안보이죠,18.09.18,23명
1544,재인이형~~~너무너무 사랑혀유~~~~,18.09.18,5명
1545,통일을 바라지않습니다.,18.09.18,23명
1546,무고죄,18.09.18,6명
1547,평화 수역 설정 절대 불가 청원...,18.09.18,4명
1548,문재인 대통령의 월북을 응원합니다.,18.09.18,124명
1549,남북 정상회담 전 걱정스러운 풍경들,18.09.18,11명
1550,공군 1호기 태극기,18.09.18,0명
1551,무섭습니다. 집단최면에 동원된 북한사람들,18.09.18,9명
1552,평양 남북정상회담,18.09.18,1명
1553,10억이면 군대 면제,18.09.18,3명
1554,언젠가는 진정한 평화를 대표해주세요,18.09.18,0명
1555,왜 남북 회담 자리에 태극기가 없나요!,18.09.18,13명
1556,제3차 남북정상회담 성공 기원,18.09.18,4명
1557,굶어죽고있는 북한동포들을 해방시켜주세요,18.09.18,6명
1558,안보빙자 남북평화 방해세력 색출하라!!!,18.09.18,2명
1559,농민을 제외한 새로운 미래 생각하고 싶지않습니다.,18.09.18,12명
1560,미국 처럼 대통령 중간선거 필요합니다,18.09.18,30명
1561,백두산에서 남북 정상회담....청원합니다,18.09.17,3명
1562,북한에 여행허가 요청,18.09.17,5명
1563,여자 부사관 신체검사,18.09.17,6명
1564,독도 박물관 건립을 요청합니다,18.09.17,2명
1565,무주택자는 벼락맞았습니다,18.09.17,23명
1566,북한문제,18.09.17,6명
1567,평화 마라토너 강명구님을 응원해 주세요,18.09.17,5명
1568,여자들 군대 가겠다는 청원 많은데  다 보내세요,18.09.17,14명
1569,무슬림들  난민들 심사 도 하지 마세요 본국으로 싹다 송환하세요,18.09.17,20명
1570,남북공동연락사무소 간판 글자 수정,18.09.17,0명
1571,"난민에게 국민세금 한푼도 주지말라,,",18.09.17,19명
1572,남북정상회담!성공하세요!한민족끼리 사이좋게지냅시다!,18.09.17,4명
1573,군대월급을 최저시급 지켜주기 바랍니다,18.09.17,6명
1574,"국회 비준 반대, 통일쇼 이제 그만",18.09.17,12명
1575,국군의날,18.09.17,3명
1576,수리온(마린온) 설계 안정성 재검토 및 분석 해주세요,18.09.17,10명
1577,군무원 채용 모집시 직종별 자격자만 응시할수 있도록 채용 모집방법을 개선하여 주시기 바랍니다.,18.09.17,7명
1578,Polonaise,18.09.17,1명
1579,믿을 놈과 협상해라!,18.09.17,6명
1580,장병내일적금 신규가입 절차에 관하여,18.09.17,5명
1581,"남한의 기업인은 '하인'이고, 북한은 상전인가요",18.09.17,9명
1582,째벌을 왜 끌고가는지 .문정권 하는짓이 너무 어이없네,18.09.17,7명
1583,충격 받고  이글 올림니다   흑금성 북한 공작 제조사 해야 하니다,18.09.17,6명
1584,배려심없는 외국인 제한법 촉구,18.09.17,8명
1585,세종시를 완전히 없애주세요.,18.09.16,3명
1586,남북정상회담에 부탁을 드립니다.,18.09.16,2명
1587,1유주택자 청약기회 박탈은 역차별이므로 절대 있을 수 없습니다,18.09.16,12명
1588,멋진 대한민국 대통령님 인자하시고 따뜻한 모습 그대로 고운 향기.좋은 일 많이 만들어 서로 힘이 되어 발전하고 아름다운 나라되게 오늘 처음 기도 합니다.학생때 주일 학교 교사 였던 모니카는 나의 주일 학생들의 기도 구름에 실어 보냅니다.대통령님과 방북하는 모든이들도 건강하게 잘 다녀 오십시요.,18.09.16,4명
1589,의무군복무,18.09.16,0명
1590,중국의 불합리한 무역관행 제재,18.09.16,0명
1591,돈줄 조여서 세금 버거운 매물 끌어낸다고?,18.09.16,4명
1592,통일되는  그날까지 문재인 당신을  믿습니다,18.09.16,1명
1593,한국은 핵 무장을 해야만 합니다..!!!,18.09.16,5명
1594,제2연평해전에 대해,18.09.16,2명
1595,자유를 보장하지 않는 통일을 반대한다.,18.09.16,2명
1596,군대 군인 월급을 최저시급 지켜서 주길 바랍니다,18.09.16,7명
1597,금강산 이산가족 상시 면회소 설치해 주십시요,18.09.16,2명
1598,메리스가 아니라 대기 북한 화학무기 살포 점검바랍니다.,18.09.16,1명
1599,동해안에 설치된 철조망 철거해주세요,18.09.16,2명
1600,박찬주 대장 갑질 무죄 받았다  문재인 책임져라,18.09.16,5명
1601,광주 남구 부동산 허위 매물,18.09.16,25명
1602,조선족 다 쫒아주세요,18.09.16,16명
1603,육군사관학교를 지방으로 이전하여 주세요,18.09.16,5명
1604,건국의 역사를 바로잡아 주세요,18.09.16,5명
1605,병력 유지 위해 병력특례 축소가 아니라 여성 군입대를 추진해주십시오.,18.09.16,8명
1606,군 의문이 재조사 요청,18.09.16,0명
1607,육군 뚜벅이 보병없앤다에 대한 우려,18.09.16,4명
1608,대통령방북시 감동주었던 발달장애자 동행하기를,18.09.16,0명
1609,김정은은 지금 거짓말을 하고 있습니다.속지 마십시요.,18.09.16,4명
1610,세컨더리 보이콧,18.09.16,1명
1611,여성 장교를 없애주네요,18.09.16,12명
1612,저희 여성들도 군대에 갈 수 있게 해주세요,18.09.16,30명
1613,역사바로잡기 다시 시작해주세요 (그것이 알고싶다를 보고),18.09.16,3명
1614,사할린 강제징용 문제에 정부가 답해주세요,18.09.16,12명
1615,홍준표가 돈떨어져나 돌아왔다 왕짜증,18.09.16,7명
1616,핵폐기 없이 먼저 종전선언부터 하는 것은 너무 위험합니다!,18.09.15,46명
1617,친이스라엘 정책을 펼치셔야 합니다!!!,18.09.15,3명
1618,한국은 핵 무장을 해야만 합니다..!!!,18.09.15,3명
1619,핵시설 신고와 종전선언,18.09.15,2명
1620,예멘 내전 책임에서 대한민국은 자유로울 수 없습니다,18.09.15,5명
1621,병역기피 범죄자 추려내기법안(면제자에 대한 불편한 진실),18.09.15,2명
1622,난민 문제에 관해 글 적어봅니다,18.09.15,32명
1623,대한민국 국민을 위한 정치를 해 주세요,18.09.15,5명
1624,"난민 , 불법체류자를  추방합시다.",18.09.15,27명
1625,"대통령님, 난민 체류를 허가하지 말아주세요",18.09.15,36명
1626,예비군 or 전역대우,18.09.15,2명
1627,종전선언 대신  유엔사령부를 통해 불가침협정을 체결해 주겠다고 합시다.,18.09.15,5명
1628,전북익산,18.09.15,1명
1629,그렇지 않아도 힘든데 희망보다 절망을 주는 정책들,18.09.15,8명
1630,한반도기에 울릉도라도 표기가 되야된다.,18.09.15,5명
1631,대화를 위한 의견제시,18.09.15,0명
1632,국방 외교에 있어 중요사안인 종전선언 추진은 국민 의견 수렴 안합니까?,18.09.15,5명
1633,한국의 영문 정식 명칭을 Hankook으로 바꿔주세요,18.09.15,3명
1634,질문요,18.09.15,0명
1635,"*인천에 온통 난민들이다.중동,백인,무슬림 난민,일자리가 없다.민주당.정부 너무 싫다",18.09.15,43명
1636,남북정상회담을 바라보는 한 탈북자의 시각!,18.09.15,6명
1637,3차 남북정상회담 반드시 얻어낼것들,18.09.15,1명
1638,북미에 조건부 종전선언을 제안하면 어떨까 ?,18.09.15,0명
1639,김정은에게 강남을 폭파하라고---,18.09.15,4명
1640,군대 군인 월급을 최저시급 지켜서 주기를 바랍니다,18.09.15,3명
1641,남북정상회담 아쉬움,18.09.15,1명
1642,이번 회담이 잘되고 나서 내년 봄에 초대하는 시나리오로 가는게 좋을듯 합니다.,18.09.15,3명
1643,난민법폐지,18.09.15,62명
1644,승선근무예비역 복무기간 단축,18.09.15,3명
1645,이번 정상회담에서 성과가 잘되면 초대 한번 하세요?,18.09.15,2명
1646,한반도 평화를 기원합니다.,18.09.15,2명
1647,예맨 난민 어쩌시렵니까?,18.09.15,30명
1648,박찬주 전 대장을 복귀시켜라!,18.09.15,6명
1649,북한 식량난 해결,18.09.15,2명
1650,그런데 북한의 정권은 적폐 아닌가요?,18.09.15,15명
1651,제발 난민을 받아주지 마세요,18.09.15,106명
1652,기무사 보안유출에 관하여,18.09.15,1명
1653,장현수 국대팀에서 빼주세요,18.09.15,1명
1654,하..인도적 난민? 정말 대한민국 국민들의 힘들어하는 목소리는 안들리는겁니까?!,18.09.14,55명
1655,여성분들도 현역으로 복무하게 해주세요!,18.09.14,17명
1656,북한,18.09.14,2명
1657,강력한국방,18.09.14,2명
1658,방탄 군면제 반대,18.09.14,19명
1659,평양 방문,18.09.14,6명
1660,군대 징병제를,18.09.14,7명
1661,김앤장과 외교부의 짬짬이 사법농단 바로 잡아주세요.,18.09.14,13명
1662,통일부는 무슨 권한으로 개성공단 입주업체 피해액을 국민세금으로 보상하는가?,18.09.14,13명
1663,담배세금 어디나 쓰시나요?이제 담배값좀 내려주세요.,18.09.14,8명
1664,<다문화정책>에 <난민>이 들어간다고 합니다.,18.09.14,25명
1665,남-북-미 문제 옳고그름이아니라 득실로 풀기,18.09.14,1명
1666,북한이 그리 좋으면 북한에서 사세요,18.09.14,27명
1667,제주예멘난민추방해라,18.09.14,49명
1668,군간부들 처우개선 부탁드립니다.,18.09.14,162명
1669,대통령 방북에 재벌 총수 등 경제인 데려가지 마십시오,18.09.14,"2,738명"
1670,왜 한국만 고용대란인가?    문재인 임종석은 들어라.,18.09.14,7명
1671,통일 국채 발행을 준비 합시다,18.09.14,1명
1672,난민추방,18.09.14,54명
1673,##유엔사 해체 및 정전선언 절대반대! 국토를 적국에 넘기지 말라!,18.09.14,19명
1674,청약시장에서 무주택자들이 유리해졌다!,18.09.14,8명
1675,왜 평상시를 제외한 훈련시 방탄복을,18.09.14,3명
1676,해군 국제관함식 좌승함을 독도함으로 변경하기를 청원합니다.,18.09.14,383명
1677,▣ 남북 회담 가기 싫다는놈 굳이 데리고 갈 필요 있나요?,18.09.14,0명
1678,뇌전증도 현역....ㅠㅠ,18.09.14,0명
1679,전두환 대통령께 국민훈장을 추서해야합니다!,18.09.14,3명
1680,남북 상호 여행 자유화 추진해주세요,18.09.14,1명
1681,평화수역 설정 지금이 기회,18.09.14,0명
1682,'양심적 병역거부'  라는 잘못된 의미의 용어를 이제는 수정하여야만 합니다,18.09.14,4명
1683,"오로지 종전선언,평화통일을 위해서 달려주기를",18.09.14,3명
1684,GP를 왜 같은 갯수로 철거하나요???,18.09.14,7명
1685,북한과 대한민국은 전쟁중입니다,18.09.14,7명
1686,언제까지 Republic of Korea (고려 공화국)? 나라이름 좀 제대로 고쳐주세요!! ㅠㅠ,18.09.14,0명
1687,흑우연맹 박창오님을 독립유공자가 될려면 북으로 피신한 박태명.박순명(일본동경대)후손이라도 찾을 수 있으야 합니다.어떻게 독립운동가로써 나라를 위해 목숨도 흔적도 없게 변천도 사실과 다르니...창원북동 박창오생가 지금도기다리고 있습니다.국가보훈처 민원3번이면 상대하지 않는다는 공훈 발굴과의 당당함...올바른 조사.발굴도 없이 온라인에 나온 변천으로 답변을 한다는것은 잘못입니다.북으로 피신한 친척 때문에 사상범으로 온 가족 숨죽혀 살았습니다.,18.09.14,0명
1688,"난민법폐지,무사증폐지.불체자 추방,조선족 비자강화,외노자선거권,영주권 폐지,차별금지법폐지해야  국민이 살어요",18.09.14,48명
1689,재해부상군경 7급은 상이군경이 아닙니까?,18.09.14,3명
1690,"군대 해체,해산을 하던가 병역 특레를 페지 하라",18.09.14,1명
1691,흑우연맹 박창오 구속으로 북으로 피신한 박태명.박순명(일본동경대)이산 가족으로 후손들이라도 만남을 신청합니다.이렇게 비내리는 날 황토흙이 흘러내려도 흑우연맹박창오 생가는 오늘도 그곳에서 독립운동가와 박태명.박순명을 기다리고 있습니다.,18.09.14,1명
1692,예비군 교통비+손해금액,18.09.14,3명
1693,예비군 안보교육 어이가 없습니다,18.09.14,3명
1694,"난민 , 불법체류자를  추방합시다.",18.09.14,18명
1695,판문점 선언은 국회비준이 아닌 국민투표로 결정해야 합니다.,18.09.14,7명
1696,문 재인 정부에서 삼성 이 재용 회장은 은 적폐가 아닌가요?,18.09.14,8명
1697,국제관함식을 안하는 한이 있어도 전범기를 단 일본군함이 우리땅을 침범하는 일을 없게 해주세요,18.09.14,42명
1698,성평등과 국방의의무를 위하여 여자도 군복무를 해야된다생각합니다,18.09.14,9명
1699,모병제 국가를 바랍니다,18.09.14,6명
1700,"대구경북지방 병무청, 대구경북지방 병무청 복무관리과의 군 복무자에 대한 갑질 횡포를 고발합니다",18.09.14,1명
1701,중국어선 불법 조업,18.09.14,2명
1702,군 대체복무 여성에게도 의무화 시켜야 됩니다.,18.09.14,10명
1703,남북철도 연결로 대한민국이 동북아 물류중심지로 성잘할경우의 경제적 효과에 대한 설명이 필요하다고 생각됩니다.,18.09.14,0명
1704,내 조국은,18.09.13,3명
1705,북한과 우리나라 그리고 중국과 미국 정상인가요?,18.09.13,1명
1706,북한문제,18.09.13,0명
1707,아들 셋인데 모두 군대 보내는것은 불평등하며 국가 출산 정책의 모순입니다.,18.09.13,59명
1708,현대 등 대기업,18.09.13,1명
1709,여성징병제 도입,18.09.13,17명
1710,외교부장관해임청원,18.09.13,1명
1711,"민족의 염원인 통일을 방해, 음해하는 보수 야당의원들과 문희상을 비난합니다.",18.09.13,7명
1712,군 복무 가산점제 재도입,18.09.13,2명
1713,"인권변호사춯신인 문재인대통령께서는 이번 남북 정상회담에서, 고통받는 북한인민의 인권개선을 위해 김정은한테 조언을 해주실 계획이 있으신지 궁금합니다.",18.09.13,4명
1714,"국방의 의무를 져야할 국민의 정의, 징병제의 범주확대를 요구합니다.",18.09.13,7명
1715,북한이 좋으시다면 북한으로  떨거지들 데리고 넘어가시구요,18.09.13,18명
1716,해병대사령관을 4성장군으로...,18.09.13,4명
1717,통일과정에 옳고그름이란 망령이 프로세스를 지배하고있다,18.09.13,1명
1718,문재인 대통령님 꼭 읽어봐주세요,18.09.13,2명
1719,새로운 대한민국의 백년대계를 반석위에 굳게세운역사!,18.09.13,1명
1720,"""현 정부가 대북 제재 금지 품목을 북한으로 반출""의 의미에 대해 답변이 필요합니다.",18.09.13,9명
1721,군인 월급을 정상화 시키는게 경제해법입니다,18.09.13,3명
1722,우리의 소원은 통일,18.09.13,3명
1723,남북 회담 가기 싫다고 하면 보내지 마세요 ㅎㅎ,18.09.13,0명
1724,방탄소년단을 병역면제라고...한심한 ....,18.09.13,5명
1725,왜 청와대는 북한에 대해서 침묵하는지 대변해 주세요.,18.09.13,18명
1726,이집트 바이어들이 지금 비자를 못 받아 한국에 못 들어와 사업이 지금 힘든 상황입니다.,18.09.13,0명
1727,여성징병은 이제 선택이아니라 필수입니다,18.09.13,23명
1728,"예술,체육 병역 특례자 고액 세금 부과하여 복지예산에 적용합시다.",18.09.13,4명
1729,예비군 병무청,18.09.13,2명
1730,현역으로 군복무를 하였으나 군복무를 한게 아니라는 산업기능요원..,18.09.13,0명
1731,도대체 누구를 위한 집값 대책인가...“장하성 아파트값 8·2 대책 후 4억5000만원 올라”,18.09.13,9명
1732,여자들도 군사기초훈련 받도록 합시다.,18.09.13,8명
1733,"해군 ""국제관함식""을 취소해주세요!",18.09.13,32명
1734,‘통일 함’ 보내기 운동을 대대적으로 전개하자,18.09.13,1명
1735,"난민법폐지,무사증폐지.무슬림불체자 추방,조선족 추방,외노자선거권,영주권 폐지,차별금지법폐지해야 국민이 살아요",18.09.13,31명
1736,대북사업은 수익 사업을 못합니까~?,18.09.13,3명
1737,판문점 선언 동의를 받으려면 북한에 쏟아붇게 될 '100조원' 액수부터 정직하게 밝혀야합니다.,18.09.13,18명
1738,문재인 각하..,18.09.13,6명
1739,특권과 반칙이 없는 나라에서 살고 싶습니다,18.09.13,13명
1740,초등학교 난민친화 <우리학교에 시리아친구가 왔어요>,18.09.13,20명
1741,군대 출퇴근제,18.09.13,3명
1742,양심적병역거부자들에 대한 또다른 국방의 의무를 청원합니다!,18.09.12,5명
1743,서울 평양 2032월드컵 추진을 반대합니다,18.09.12,13명
1744,DMZ GP철수및 NLL 평화수역 군사협정 반대합니다,18.09.12,18명
1745,우리 정부도 전략을 다시 검토할 필요가 있다.,18.09.12,1명
1746,*판문점선언비준*  야당은 목숨걸고 동의해선 안됩니다!!,18.09.12,15명
1747,남북 경협 국민 펀드 조성해 주세요,18.09.12,1명
1748,"남북한이 유엔에 공동 제출한 '판문점 선언' 영문본이 한글 원본 및 청와대 공식 번역본과 미묘하게 다르다는 주장을 제기한 VOA(미국의 소리, 이하 VOA), 만약 이 주장이 사실이라면 국제사회에서 신뢰를 잃을 수 있는 사안입니다.",18.09.12,5명
1749,노인 고령화와 일자리문제,18.09.12,0명
1750,민주노총 ~난민  찬성 집회...자국민 일자리를 민주노총이 빼앗는가?..,18.09.12,16명
1751,한국전쟁 종전선언을 넘어 남북불가침협정 또는 조약을 체결해주실것을 건의드립니다.,18.09.12,2명
1752,대체군복무제도 폐지해주세요. 공익은 신의아들이아닙니다 환자입니다.,18.09.12,9명
1753,현역 군인 휴대폰 사용,18.09.12,7명
1754,개성 남북 공동 연락 사무소 폐쇄 및 판문점으로 이전 청원...,18.09.12,5명
1755,남북 공동 연락 사무소를 개성에 설치한 진짜 이유 공개 청원...,18.09.12,6명
1756,좁은 바닥형 군대 생활관을 침대형으로 전환해주세요,18.09.12,2명
1757,대통령님이 태극기 배지 다는것 좀 보고싶습니다.~~,18.09.12,10명
1758,남북문제 제 글 꼭 한번 읽어주세요,18.09.12,1명
1759,문재인  대통령은 정말 종북대통령인가봐요!,18.09.12,14명
1760,남북합의서 국회비준 안된다ㆍ비핵화 조치  없으면  어떠한 돈도 북한에 줄수없다,18.09.12,21명
1761,국민혈세  수십조 투입하는 4.27인준안 결사 반대,18.09.12,14명
1762,"KBO 비리조사, 정운찬 사퇴요구",18.09.12,6명
1763,살려주세요...훈련소갔다오니 평생 다리 못쓰게되었습니다,18.09.12,20명
1764,투명성있게 지출내역수시보고!! 판문점 이용 돈소비하지말라!!!,18.09.12,3명
1765,판문점 선언  비준?   국민에게 먼저 비준받아라,18.09.12,19명
1766,판문점 선언 비준을 제고해주십시오.,18.09.12,15명
1767,"조국의 통일에 좌우익이 따로없다"" 백범 말씀처럼,  당파 초월해 직접 방문하여 교류하고 진위를 확인하세요.",18.09.12,2명
1768,제재 대상이 아닌 수익사업 - 남북합작 영화추진,18.09.12,2명
1769,"판문점 선언 수십조 비용 덮어둔 정부, 국회 비준 동의 반대합니다",18.09.12,38명
1770,예비군 작계훈련 다른지역에서 받을수있게 해주세요.,18.09.12,0명
1771,제발 대한민국의 주적 대북지원을 당장 멈춰주세요.,18.09.12,23명
1772,9월18일 대통령님 북한에 가지마시고  총리님이 가시면 안될까요,18.09.12,5명
1773,북한철도 개방시 물류관광으로 2800조 매출 발생합니다,18.09.12,5명
1774,이놈들 입만열면 구라치고 북한 퍼주기 여념이 없네,18.09.12,17명
1775,주택정책해법,18.09.12,2명
1776,"""예비"" 핵무장을 찬성합니다.",18.09.12,2명
1777,판문점선언-국회비준반대합니다!!,18.09.12,29명
1778,북한 판문점 시행과 관련,18.09.12,16명
1779,평화에 대한 통일에 대한 장기 비젼화 하기 위한 일보 후퇴를 바랍니다 - 문재 만들지 말고 - 독립적인 인공회계 슈퍼 컴퓨터로 통일 비용을 중진들과 투자자들에게,18.09.11,3명
1780,판문점선언 예산 4712억 반대합니다,18.09.11,39명
1781,난민법 폐지! 난민찬성집회에 민노총이?,18.09.11,30명
1782,국방부 병무청 신체검사 똑바로하면좋겠습니다.,18.09.11,1명
1783,김정은 국방위원장의 대한민국 국민에 대한 사죄와 배상을 요구합니다,18.09.11,7명
1784,우리나라 국민들 앞으로 세금 내지마세요 문통령 말씀 북한에다가 세금 내세요,18.09.11,3명
